source,destination,pixels,fraction
94,94,736639.0,0.11400844447381604
94,98,2498.0,0.00038661148037993166
94,99,74860.0,0.011585962938847753
94,106,1290.0,0.0001996512448719423
94,105,16270.0,0.0025180819798965126
94,subducted,78245.0,0.012109853996128003
98,94,7080.0,0.0010957603206925206
98,98,32386.0,0.005012329625133894
98,99,2291.0,0.00035457442015629444
98,106,4753.0,0.0007356142378886371
98,105,14960.0,0.0023153353668870207
98,subducted,17374.0,0.0026889463010892445
99,94,73824.0,0.011425622869322688
99,98,7377.0,0.0011417265375351306
99,99,2100155.0,0.32503764354576276
99,106,128225.0,0.019845178971864188
99,105,25144.0,0.0038914968225272225
99,subducted,1101359.0,0.1704555778301686
106,94,675.0,0.00010446867464229539
106,98,4781.0,0.0007399477532812063
106,99,13247.0,0.0020502170859059065
106,106,71812.0,0.01111422883468521
106,105,3157.0,0.0004886038605121874
106,subducted,72583.0,0.011233555276387742
105,94,55273.0,0.008554514153338657
105,98,24501.0,0.0037919807369050066
105,99,8602.0,0.001331317835960037
105,106,4401.0,0.0006811357586677659
105,105,317589.0,0.0491527435718103
105,subducted,93530.0,0.014475489095250205
new_crust,94,55928.0,0.008655887459843402
new_crust,98,15927.0,0.0024649964163375388
new_crust,99,1033712.0,0.15998595941012808
new_crust,106,184916.0,0.028619154726155102
new_crust,105,75903.0,0.011747386387220959
