source,destination,pixels,fraction
94,94,830933.0,0.12468904007507756
94,98,706.0,0.0001059417092509321
94,99,144183.0,0.021635968080633346
94,106,769.0,0.00011539543118125607
94,105,74600.0,0.011194407238129651
94,subducted,71927.0,0.01079329932194305
98,94,1806.0,0.00027100669533595376
98,98,2522.0,0.000378448995369477
98,99,2354.0,0.0003532390702219464
98,106,1906.0,0.00028601260316186484
98,105,20356.0,0.0030546025970424554
98,subducted,13538.0,0.0020314998014718394
99,94,93744.0,0.014067138232322066
99,98,1198.0,0.0001797707757544145
99,99,1927381.0,0.2892210163141229
99,106,108071.0,0.016217034646540344
99,105,12141.0,0.001821867269143862
99,subducted,1324295.0,0.19872248704314888
106,94,1360.0,0.00020408034643239044
106,98,616.0,9.243639220761214e-05
106,99,2559.0,0.0003840011812650641
106,106,622.0,9.33367466771668e-05
106,105,4936.0,0.00074069161028697
106,subducted,103641.0,0.015552272929852482
105,94,28335.0,0.004251923982471899
105,98,13700.0,0.0020558093721498153
105,99,18643.0,0.002797551395984599
105,106,3135.0,0.00047043521034231177
105,105,234083.0,0.03512627921612739
105,subducted,52465.0,0.007872849540864238
new_crust,94,45554.0,0.006835791251015525
new_crust,98,6497.0,0.0009749338314494416
new_crust,99,1222954.0,0.18351534999329236
new_crust,106,238258.0,0.035752775867859174
new_crust,105,54254.0,0.008141305231869787
