source,destination,pixels,fraction
94,94,784313.0,0.12568586841838741
94,98,2656.0,0.0004256230185133193
94,99,73083.0,0.011711523743226248
94,106,469.0,7.515707668778115e-05
94,105,61984.0,0.009932913094702404
94,subducted,40569.0,0.006501167258308302
98,94,2110.0,0.00033812672027978304
98,98,543.0,8.701554934214322e-05
98,99,4996.0,0.0008006071537999033
98,106,1640.0,0.0002628093939615375
98,105,5305.0,0.0008501242896133881
98,subducted,6191.0,0.0009921054622048042
99,94,116517.0,0.01867180619281492
99,98,2446.0,0.0003919705961158054
99,99,2346661.0,0.3760515580751071
99,106,10229.0,0.001639193470019858
99,105,31014.0,0.004969982039221417
99,subducted,846514.0,0.1356535556829006
106,94,1439.0,0.00023059921823820274
106,98,294.0,4.711339135651953e-05
106,99,127934.0,0.020501376223826428
106,106,28045.0,0.004494200886372756
106,105,7110.0,0.0011393748726015438
106,subducted,170162.0,0.02726839761907509
105,94,12049.0,0.0019308477974649791
105,98,16821.0,0.0026955590340408675
105,99,22563.0,0.0036157124121671777
105,106,12714.0,0.0020374138017237734
105,105,279896.0,0.04485323056845031
105,subducted,78652.0,0.012603953935282226
new_crust,94,28324.0,0.00453891053327231
new_crust,98,5681.0,0.0009103781506679846
new_crust,99,1039924.0,0.16664743671101095
new_crust,106,15011.0,0.00240550720290039
new_crust,105,56405.0,0.009038880406341782
