source,destination,pixels,fraction
20,20,112225.0,0.01915091931238601
20,21,66937.0,0.011422633869576138
20,56,19618.0,0.0033477632886646353
20,94,6588.0,0.0011242259427934865
20,98,255.0,4.3515120736542054e-05
20,99,68409.0,0.011673827037121982
20,106,539.0,9.197901990978889e-05
20,105,9603.0,0.0016387282526784837
20,subducted,13693.0,0.002336676659786158
21,20,73106.0,0.012475358496335857
21,21,247358.0,0.042211032294704194
21,56,4228.0,0.0007214977665650973
21,94,31120.0,0.005310551205181132
21,98,335.0,5.716692332055525e-05
21,99,119268.0,0.020352789882376068
21,106,1630.0,0.0002781554776492688
21,105,12869.0,0.0021960630931708225
21,subducted,20749.0,0.003540765647696122
56,20,10614.0,0.0018112529078339503
56,21,3971.0,0.0006776413507639549
56,56,15407.0,0.0026291665301486408
56,94,320.0,5.4607210336052775e-05
56,98,126.0,2.1501589069820778e-05
56,99,11420.0,0.0019487948188678832
56,106,1087.0,0.00018549386761027926
56,105,17346.0,0.0029600520952786607
56,subducted,5986.0,0.001021496128348787
94,20,4195.0,0.0007158663979991918
94,21,65712.0,0.011213590642508436
94,56,2174.0,0.0003709877352205585
94,94,38284.0,0.0065330701265795136
94,98,2692.0,0.000459383156952044
94,99,45466.0,0.007758660703559298
94,106,1464.0,0.0002498279872874414
94,105,3981.0,0.0006793478260869565
94,subducted,11677.0,0.0019926512346690258
98,98,12340.0,0.002105790548584035
98,99,2143.0,0.0003656976617192534
98,106,3553.0,0.000606310682262486
98,105,8781.0,0.0014984559811277482
98,subducted,3898.0,0.0006651840809060428
99,20,45086.0,0.007693814641285235
99,21,163462.0,0.027894386924849558
99,56,4782.0,0.0008160364994593886
99,94,82096.0,0.014009479811714338
99,98,9100.0,0.0015528925439315007
99,99,2691991.0,0.45938162112425324
99,106,18202.0,0.003106126382927602
99,105,32845.0,0.005604918198398917
99,subducted,657950.0,0.11227754387689351
106,21,173.0,2.952202308792853e-05
106,94,335.0,5.716692332055525e-05
106,98,6911.0,0.0011793450957264396
106,99,7679.0,0.0013104024005329664
106,106,57201.0,0.009761209495101734
106,105,8560.0,0.0014607428764894118
106,subducted,18911.0,0.0032271154833284185
105,20,7775.0,0.0013267845636337821
105,21,11620.0,0.001982924325327916
105,56,10.0,1.7064753230016492e-06
105,94,8332.0,0.0014218352391249741
105,98,10042.0,0.001713642519358256
105,99,20604.0,0.003516021755512598
105,106,4967.0,0.0008476062929349191
105,105,116116.0,0.019814908860565947
105,subducted,28992.0,0.004947413256446381
new_crust,20,9686.0,0.0016528919978593974
new_crust,21,17887.0,0.0030523724102530497
new_crust,56,1680.0,0.00028668785426427703
new_crust,94,17593.0,0.0030022020357568014
new_crust,98,7320.0,0.001249139936437207
new_crust,99,658087.0,0.11230092258881863
new_crust,106,25539.0,0.0043581673274139116
new_crust,105,27331.0,0.004663967705295808
