source,destination,pixels,fraction
20,20,57606.0,0.00974460955927827
20,21,46345.0,0.007839702982757898
20,56,15958.0,0.002699449351577312
20,94,4029.0,0.0006815441432200144
20,99,15240.0,0.0025779927383154677
20,105,11440.0,0.0019351861500215848
20,subducted,6618.0,0.0011194984214023468
21,20,57191.0,0.009674408313451439
21,21,201521.0,0.034089217494624104
21,56,10482.0,0.0017731312259201268
21,94,32815.0,0.0055509732091746766
21,98,1417.0,0.00023969919358221903
21,99,37478.0,0.006339764556862671
21,106,1194.0,0.00020197659642707798
21,105,27618.0,0.004671850619868543
21,subducted,19077.0,0.0032270582328637913
56,20,12619.0,0.0021346253520211867
56,21,5234.0,0.0008853814955605748
56,56,12448.0,0.002105699055547962
56,94,272.0,4.601141895156215e-05
56,99,4897.0,0.0008283747007566172
56,105,4409.0,0.0007458248020494028
56,subducted,1530.0,0.0002588142316025371
94,20,18034.0,0.0030506247403399704
94,21,34745.0,0.00587745129217657
94,56,3568.0,0.0006035615544822565
94,94,41503.0,0.007020632061568692
94,98,3101.0,0.0005245640079735083
94,99,42060.0,0.007114853974642295
94,106,2016.0,0.0003410258110527548
94,105,13763.0,0.0023281439670233455
94,subducted,10427.0,0.0017638274463527154
98,21,506.0,8.559477202018549e-05
98,94,929.0,0.00015714929487500458
98,98,16321.0,0.0027608542967222276
98,99,1929.0,0.00032630892337339487
98,106,4303.0,0.0007278938814285733
98,105,15046.0,0.00254517577038678
98,subducted,4638.0,0.0007845623569755341
99,20,117022.0,0.019795398046138626
99,21,184957.0,0.03128725740817677
99,56,23107.0,0.0039087715357123045
99,94,48509.0,0.008205764418828414
99,98,3330.0,0.0005633015628996397
99,99,2746541.0,0.46460385521559733
99,106,19318.0,0.0032678257033319034
99,105,101150.0,0.017110496422612177
99,subducted,708309.0,0.11981728730206632
106,20,1213.0,0.0002051906293685474
106,21,233.0,3.941419344012493e-05
106,94,478.0,8.085830242223055e-05
106,98,9912.0,0.0016767102376760445
106,99,49918.0,0.008444110335382646
106,106,66178.0,0.011194645894766472
106,105,20788.0,0.003516490357224537
106,subducted,44829.0,0.007583256985954337
105,20,4579.0,0.0007745819388941291
105,21,5036.0,0.0008518878891178934
105,56,10103.0,0.0017090197267192369
105,94,787.0,0.00013312862762823315
105,98,2922.0,0.0004942844344722964
105,99,8421.0,0.0014244932315849446
105,106,1292.0,0.00021855424001992023
105,105,95835.0,0.01621141299714323
105,subducted,17972.0,0.00304013684337307
new_crust,20,12716.0,0.002151033835985531
new_crust,21,19046.0,0.0032218142843803413
new_crust,56,3372.0,0.000570406267296572
new_crust,94,5292.0,0.0008951927540134814
new_crust,98,4419.0,0.0007475163983343867
new_crust,99,725413.0,0.12271059358790279
new_crust,106,16526.0,0.0027955320205643977
new_crust,105,31726.0,0.00536675837373993
