source,destination,pixels,fraction
20,20,128431.0,0.0217413016849166
20,21,83277.0,0.01409745606913284
20,56,29941.0,0.005068529511940948
20,94,7590.0,0.0012848648674269997
20,98,887.0,0.0001501548270629445
20,99,39226.0,0.006640330604702436
20,106,79.0,1.3373428791400919e-05
20,105,24184.0,0.0040939620492562
20,subducted,18713.0,0.0031678097844744985
21,20,142840.0,0.02418051352612288
21,21,259215.0,0.04388092840712644
21,56,9664.0,0.0016359596941784619
21,94,50646.0,0.008573552842649252
21,98,812.0,0.0001374585339065512
21,99,100744.0,0.01705433810330246
21,106,266.0,4.502951972800816e-05
21,105,6225.0,0.001053792331980642
21,subducted,29308.0,0.004961372797700989
56,20,5585.0,0.0009454506303794194
56,21,6364.0,0.0010773227952971577
56,56,306.0,5.1800876078084574e-05
56,94,970.0,0.00016420539148935307
56,99,5352.0,0.0009060074796402243
56,105,6378.0,0.0010796927700196842
56,subducted,2541.0,0.00043015041213860424
94,20,3991.0,0.0006756120798288743
94,21,67958.0,0.011504195870962325
94,56,1612.0,0.0002728856609080795
94,94,70923.0,0.012006122660411738
94,99,25808.0,0.004368879117069303
94,106,65.0,1.1003454068874173e-05
94,105,370.0,6.263504623820684e-05
94,subducted,8169.0,0.0013828802505943558
98,20,1901.0,0.0003218087105373816
98,21,2219.0,0.00037564099352048913
98,56,26.0,4.40138162754967e-06
98,94,3073.0,0.0005202094515946205
98,98,7270.0,0.0012306940166263885
98,99,9021.0,0.0015271101408509834
98,106,6279.0,0.0010629336630532452
98,105,31165.0,0.005275733016253286
98,subducted,12919.0,0.00218697881716593
99,20,10600.0,0.0017944094327702498
99,21,19092.0,0.003231968385891473
99,56,5532.0,0.0009364785832155682
99,94,18528.0,0.0031364922613553955
99,98,2360.0,0.00039951002465450847
99,99,2599956.0,0.4401307142629819
99,106,28270.0,0.004785656100416506
99,105,16557.0,0.00280283367720538
99,subducted,651911.0,0.11035804223836664
106,20,39.0,6.602072441324504e-06
106,21,386.0,6.53435887782374e-05
106,56,137.0,2.319189549901172e-05
106,94,1309.0,0.00022159263655625067
106,98,2726.0,0.00046146793525770767
106,99,62005.0,0.010496448762162202
106,106,24521.0,0.0041510107265055945
106,105,8399.0,0.001421815549607295
106,subducted,42802.0,0.007245689862399268
105,20,41272.0,0.006986685482008845
105,21,23413.0,0.0039634441556084775
105,56,5422.0,0.0009178573532528581
105,94,8791.0,0.001488174841838044
105,98,21621.0,0.003660087391125054
105,99,42940.0,0.007269051041807031
105,106,9970.0,0.0016877605702565464
105,105,189514.0,0.032081670683209544
105,subducted,42697.0,0.007227915051980317
new_crust,20,16145.0,0.002733088706799593
new_crust,21,25427.0,0.004304381947834825
new_crust,56,6156.0,0.0010421117422767603
new_crust,94,12225.0,0.0020694957844921043
new_crust,98,10442.0,0.0017676625751874482
new_crust,99,672122.0,0.1137794393181515
new_crust,106,37552.0,0.006356949341451738
new_crust,105,34084.0,0.005769872745900113
