age_from,age_to,mean_distance,median_distance,p95_distance,mean_poleward,median_poleward,mean_delta_alt,median_delta_alt,mean_delta_temp,median_delta_temp,mean_delta_precip,median_delta_precip,subduction_fraction,survivor_fraction,normal_fraction,delta_Land_area,delta_Coastline_length,delta_Continents_Number,delta_Polar_Land_Area,delta_Temperate_Land_Area,delta_Subtropical_Land_Area,delta_Tropical_Land_Area,delta_Northern_Land_Area,delta_Southern_Land_Area,delta_Continental_Shelves_Area,delta_High_Altitude_Area,delta_Ocean_Area,delta_Ocean_Volume,delta_Sea_Level_dSL,delta_BQART_TSS_est,delta_ROBART_TSS_est,delta_CO2_ppm,delta_Ridge_Depth,mean_distance_z,median_distance_z,p95_distance_z,mean_poleward_z,median_poleward_z,mean_delta_alt_z,median_delta_alt_z,mean_delta_temp_z,median_delta_temp_z,mean_delta_precip_z,median_delta_precip_z,subduction_fraction_z,survivor_fraction_z,normal_fraction_z,delta_Land_area_z,delta_Coastline_length_z,delta_Continents_Number_z,delta_Polar_Land_Area_z,delta_Temperate_Land_Area_z,delta_Subtropical_Land_Area_z,delta_Tropical_Land_Area_z,delta_Northern_Land_Area_z,delta_Southern_Land_Area_z,delta_Continental_Shelves_Area_z,delta_High_Altitude_Area_z,delta_Ocean_Area_z,delta_Ocean_Volume_z,delta_Sea_Level_dSL_z,delta_BQART_TSS_est_z,delta_ROBART_TSS_est_z,delta_CO2_ppm_z,delta_Ridge_Depth_z
315.0,300.0,1081.833740234375,1025.1787109375,2017.2503662109375,0.4357571601867676,1.1424708366394043,283.0400085449219,-6.4130859375,2.0845017433166504,1.6945316791534424,-59.56623077392578,-5.892730712890625,0.20569317340162444,0.17288006534101608,0.6208088932198496,7319907409624.531,-3807639.5385819077,-1.0,-792762537500.4805,-6461464545877.18,8958616553976.09,5674300331466.227,9332504560313.016,-2012597150688.4688,-254623730518.75195,-129161311280.03125,-7319907409624.5625,-179200000000000.0,2.066363636363637,-195.10704823195556,-2712.056218673304,517.9189999999999,-2.4189795209040312,0.3265958094646424,0.5337505289471354,-0.004660378411916339,0.5925416173867224,1.3103366361009228,0.690504629220028,0.11615345583978413,0.7791852894405298,0.7956758952135803,-1.0235415362553,-0.2234301147782574,0.3423318710582976,0.44698581259439985,-0.38770717791938647,0.6444213879686717,-0.09605178761601257,-0.9893557373428601,-0.4259600556170508,-1.3112411060515239,2.255876453158111,1.2987835031916175,1.1442959355583613,-0.08079862163822898,-0.021722120092092997,-0.013800720257423432,-0.6444213879686741,-0.17622092706105968,0.1383057509218043,-0.04449590428406485,-0.7048519170074757,1.192514919441937,-0.0983802906075111
331.0,315.0,1907.6651611328125,1652.2901611328125,3386.43798828125,-0.775096595287323,-0.2801256775856018,393.1024475097656,-35.6041259765625,2.710646390914917,1.7250518798828125,67.208251953125,52.719078063964844,0.2758643483473305,0.22306899565648577,0.5001539766379192,880236335774.5,13863351.849427044,0.0,-2169850047471.3633,463861055990.1953,3866741763932.039,-1304309309806.9062,5376989387389.758,-4496753051615.266,1986504966289.0293,721583858219.2266,-880236335774.5,114100000000000.0,28.92909090909091,4172.300152987533,5018.114393292599,298.8140000000001,-34.39696794585598,2.0956769107512296,1.9687394685083246,1.5405853222437833,-0.8804258173157198,-0.38849098751112976,1.6661883328835387,-0.4287740602232648,1.0059652045330558,0.8101807229272454,0.8652600435402881,0.8522135644364176,1.321604310454269,1.4117179932731991,-1.365044294302284,0.049763419250892615,0.10394392051605157,-0.023008272961461865,-0.8538140427196595,0.10785331843137441,0.9914105621227347,-0.284171807568112,0.540344282683827,-0.46988060742574017,0.247376776090094,0.41828174596609285,-0.049763419250892775,-0.0003398089564471463,0.6462537778498657,1.1351212531599313,1.27433287490684,0.7730518201998494,-1.1620924636066492
33.0,20.0,567.9577026367188,363.5326232910156,1335.368896484375,-0.5058504343032837,-0.3905129134654999,260.2183532714844,44.76165771484375,-0.3290577530860901,-0.2159872055053711,8.994013786315918,-8.36480712890625,0.11763030542688209,0.10204218136054934,0.7801800094778996,2473759015189.0938,31113824.42983651,0.0,-941418009538.7148,-1974408589613.4219,2485655451754.336,2902730521924.828,2104269691279.6406,369489323909.4219,-1508948012740.5078,383385161578.0996,-2473759015189.125,535600000000000.0,-44.7712121212121,228.81654071055164,-2117.1672368663476,-70.80499999999995,-5.206295601360125,-0.7742201240451715,-0.9802623588432767,-0.7742221188682952,-0.5528959027779708,-0.5203125431889258,0.4881947644710572,1.0714646029012838,-0.09496866167038086,-0.11230460961357973,-0.002068638469026885,-0.2687976512340319,-0.8866277353407169,-0.9146607867172257,0.9032415178397141,0.19691394119204833,0.299180305593622,-0.023008272961461865,-0.47214654409774565,-0.39178165303176943,0.648445228855097,0.6701094012318892,0.04064591636457905,0.2922966963763673,-0.17233251577404107,0.24651500293035183,-0.19691394119205125,0.25241808835379553,-0.7473472191066103,0.0700039616368839,-0.5525402430779025,0.06543888905377142,-0.19109725595808716
350.0,331.0,2148.97314453125,2062.96044921875,3363.32373046875,-0.6467294692993164,-0.7840282320976257,342.0557861328125,13.97967529296875,1.2609541416168213,0.9338102340698242,30.219133377075195,53.67340087890625,0.29187948787958673,0.22623404919720308,0.4815728213384552,8237332605922.375,-69772759.71661717,-1.0,2543738053808.285,8652308304934.297,974308157689.75,-3859643890014.9375,4846148394435.469,3391184211486.922,-4319006293522.4727,802459632852.0,-8237332605922.375,-23700000000000.0,-46.837575757575756,5.3930382847829605,-448.77977448188176,-17.179000000000087,42.09307702187971,2.612602498972768,2.9084565172501216,1.514498899219738,-0.7242710418840264,-0.9902382648690071,1.2136688712002337,0.4968379641038162,0.4809090749835019,0.4341404781673251,0.31416250325601136,0.8697272929024709,1.5451032723735196,1.4725566878839151,-1.5155566252864041,0.7291391006320328,-0.8426279492101552,-0.9893557373428601,0.6106734703030636,1.785778733666087,0.2731321699814031,-0.8637973565578885,0.4592923131950166,0.7655709570071091,-0.5097444558572383,0.4593575056811135,-0.7291391006320322,-0.08297335165953479,-0.7864201442549231,0.009658272605626133,-0.12537669671833634,0.16810258070825745,1.3822636998956577
370.0,350.0,1517.637939453125,1222.03271484375,3851.64013671875,-0.35361602902412415,-0.7008366584777832,357.40478515625,10.67822265625,-1.944504737854004,-2.350329875946045,-34.31510543823242,-5.2511444091796875,0.2804089148746532,0.21822863706549167,0.5007453646166786,4277918600847.4688,-44917307.56385535,0.0,3912128168979.3555,351994564254.625,-2741878703155.8203,2761672774079.539,2807259119237.1953,1470659481610.2812,-691992721888.8164,-1644807317716.9453,-4277918600847.5,433500000000000.0,-78.52181818181819,-4267.38484395808,-4395.007985736975,-257.88699999999994,-5.029210716959824,1.2601676658859804,0.9842020686628032,2.065605858670986,-0.36770729481953135,-0.8908930591807055,1.3497349838138082,0.43520766993411486,-0.6800585948789052,-1.1266581189885763,-0.6473272981868917,-0.21165572550996561,1.38502591843863,1.3186765662213502,-1.3602538933953154,0.3635152880848949,-0.5613203731333875,-0.023008272961461865,1.035825221697657,0.08493033634579503,-0.6497089688935767,0.63811332714932,0.1479825358458073,0.4647679456600179,-0.07423829775277083,-0.7835777203061515,-0.3635152880848977,0.1911925099068779,-1.3855383298623802,-1.1443999288905713,-1.1357444173284548,-0.2927181385467322,-0.18520672448726563
383.0,370.0,997.6795043945312,883.1217651367188,2277.718017578125,0.34575650095939636,-0.1050800234079361,226.5310821533203,-40.861328125,13.85859203338623,10.310115814208984,328.6991271972656,287.73358154296875,0.24387231825656863,0.2028856987283295,0.5520582263146663,433470159218.4375,91061732.37238061,1.0,3888335295848.8125,3211937902566.578,-4963013388929.539,-1749475965480.2578,2931421927758.703,-2497951768540.297,-78876373529.36719,-1160852280637.5312,-433470159218.375,-26100000000000.0,6.88787878787879,11323.631762525041,10510.436560762628,-346.568,10.876553599847739,0.1463221307815071,0.20868845912130815,0.28929971292052276,0.48305850305986897,-0.17945603646440816,0.18956317171318735,-0.5269135613974537,5.043578838943271,4.89026113859662,4.761189000526487,5.165198788171533,0.8751401694098875,1.023754433651642,-0.9446059802726746,0.008507730257479317,0.9776552160698122,0.9433391914199365,1.0284328987262978,0.6709720445712019,-1.2012836177926214,-0.3851487869371318,0.16694045413301997,-0.15681749728708574,-0.0006196194458141787,-0.5377832174873506,-0.008507730257473745,-0.08441254253389917,0.2294759096012,3.0666639457731923,2.680552873379301,-0.4624924800902279,0.3438808122210083
393.0,383.0,1035.4254150390625,960.1953125,2119.2734375,-0.1301260143518448,0.2730662226676941,392.85760498046875,-19.617263793945312,-6.586513519287109,-4.708766460418701,-55.138248443603516,-75.52384948730469,0.23893780834557302,0.20679592073714206,0.553685671110609,355793426351.09375,-110419176.64055616,1.0,2806159448630.324,-1961712392606.8047,-511846682471.9414,-30790776992.445312,2545037664525.504,-2189244238174.3906,-1661402346875.2148,2812457562106.0547,-355793426351.125,-8700000000000.0,-2.066363636363647,-1578.843205289064,-1178.6822097459135,-889.3850000000002,-23.05999364656782,0.22718073640279246,0.3850521468910148,0.11048141058463791,-0.09583836588802058,0.27211633994370293,1.6640178479474832,-0.13033724237922126,-2.3613224391840633,-2.2475130122678677,-0.9575694270349715,-1.5013001268008257,0.8062767142731715,1.098916764902548,-0.9314232418563839,0.0013348346772843642,-1.3026535786295936,0.9433391914199365,0.692206444251837,-0.38918002771911,-0.0959248437251991,0.004699905924350655,0.1079449998817496,-0.10846604764678208,-0.19063815484433436,1.4802094523191842,-0.0013348346772874573,-0.07397840869475747,0.060159900625179244,-0.4182368533268774,-0.3122563753142538,-1.5016823714267682,-0.7849806388452919
408.0,393.0,1646.837158203125,1360.5257568359375,3014.744873046875,-0.028717756271362305,-0.3310009837150574,243.83245849609375,-61.82958984375,-1.2921384572982788,-1.4696564674377441,-18.260501861572266,-18.197250366210938,0.26363173809613477,0.21829258150365935,0.5174401589901957,-2640509067213.125,85862274.53802031,1.0,-4540639905835.035,437069081204.5547,1355593948109.2695,200339990561.28125,285814387731.8867,-2926323454945.0312,905128879511.8945,2023593856757.2148,2640509067213.125,-276000000000000.0,47.52636363636365,200.7738760499342,-733.6651138031284,-680.6699999999996,71.6804195074319,1.5369358904988895,1.301109028985528,1.1210977523731391,0.027521751786939767,-0.4492449501057328,0.342936757719086,-0.9183412994728429,-0.44378160955110796,-0.7081151291934119,-0.4081312080409276,-0.4492426100256838,1.1508923608519257,1.3199057069280364,-1.2250215907768063,-0.27535245789613266,0.9188090976685931,0.9433391914199365,-1.5904062245082908,0.10236327446449767,0.36781691707389286,0.057127208035548424,-0.23700668721385162,-0.22391139680414773,0.11753277751739702,1.079555781229906,0.2753524578961322,-0.23426829232708932,0.9979101041846777,0.06242976329676207,-0.19831696664603554,-1.102110290651283,2.3664536980388493
40.0,33.0,275.3372802734375,235.86061096191406,602.7671508789062,-0.23434244096279144,-0.14484238624572754,124.88195037841797,37.05364990234375,-0.634067714214325,-0.40000152587890625,-6.551912784576416,-8.90966796875,0.07292019734116673,0.06829030618009264,0.8584491786866518,3711888148473.25,95753653.91258621,-1.0,1359492780260.9102,-546736231726.375,4291314588240.297,-1348696014302.5156,3317306340716.0312,394581807757.1719,-576027457891.2695,1699191027729.5898,-3711888148473.1875,324100000000000.0,-37.88333333333334,1786.3311942331893,1887.9575540132773,-73.21699999999998,-0.5312546531999942,-1.4010662889564045,-1.272408077960223,-1.6010260421888762,-0.22261453672202688,-0.2269392122584418,-0.7115380786052461,0.92757436995859,-0.20543855605078487,-0.19975803226740874,-0.23368599580194876,-0.27879693517800325,-1.5105787614512645,-1.5634397094830734,1.5372427363828725,0.3112463887605042,1.03075717001962,-0.9893557373428601,0.24273457148509572,-0.09923195940876331,1.0968447836491646,-0.2942400264856598,0.22585958826235814,0.29622681744492874,-0.06031400836159702,0.9147957808896816,-0.31124638876049837,0.1255893925504353,-0.6171041352789027,0.49068170557446156,0.4729069913670341,0.06082126282264054,-0.03558722512865933
420.0,408.0,1453.24169921875,1225.4073486328125,2602.2626953125,-0.9451074600219727,-0.8023883700370789,316.16162109375,-38.93402099609375,0.7107784152030945,0.8002018928527832,29.31551742553711,-0.265350341796875,0.26736836860869456,0.21979154897751665,0.5121937728316951,-2456564165699.7812,11636251.082519948,-1.0,-1513346695168.0,2957913992378.836,5058784701782.691,-8967413918831.086,-7118567718511.555,4662003552811.781,662001705337.7266,-1660402646323.5078,2456564165699.8125,-60400000000000.0,18.597272727272724,-1377.3509350167878,-431.09225836540463,190.0279999999998,-41.434321251912024,1.1222192072664163,0.9919240806925085,0.6555762259826448,-1.0872389573564778,-1.0121634623462852,0.9841217606127906,-0.49093530625340653,0.28164392914115444,0.3706426660904594,0.30069961072370016,-0.12015645281452791,1.2030388338158895,1.3487188765001168,-1.2675187228029041,-0.25836645034458233,0.07873817030209972,-0.9893557373428601,-0.6498418370352425,0.6189190530792831,1.2874307310610822,-2.0223908456441837,-1.3675519173754835,0.9646135825989173,0.08833978458693598,-0.7914983859619504,0.2583664503445848,-0.1049809787800233,0.45088915210830366,-0.3638146920410801,-0.12084809513090408,0.5647876878699166,-1.3961821842566997
444.0,420.0,1700.4951171875,1441.8660888671875,3375.299560546875,-2.1666250228881836,-1.834174633026123,465.3875732421875,43.910888671875,-2.2844057083129883,-1.2714824676513672,-25.10930061340332,-26.123661041259766,0.3160440126037234,0.23084412935136017,0.45275447532607743,10095376051317.547,-56222633.36997563,-1.0,4461263682029.816,4567032000399.984,-6886437250406.117,7904132412039.773,-2755374660603.8125,12850750711921.39,-3090674225644.996,2447766800844.789,-10095376051317.625,357000000000000.0,-45.46,1061.86981568583,2398.433483528801,-535.3310000000001,-1.6858480994878846,1.6518809976608302,1.4872361946890493,1.5280146509265962,-2.573178595306027,-2.2442956851530678,2.3069829568961855,1.0555827617367375,-0.8031654736428228,-0.613932271429205,-0.5101708427047281,-0.5947080668918218,1.8823308176121305,1.5611717002435863,-1.7489929409257783,0.900716239954383,-0.6892711253358353,-0.9893557373428601,1.2064387934693188,0.9486494549108025,-1.678927701185262,1.80457544678604,-0.7013535730554933,2.2471796262959045,-0.3622550215905535,1.2949877323681351,-0.9007162399543897,0.14531830078651356,-0.7603715274893815,0.2950079264495444,0.6036060725453352,-0.8238676792058772,-0.07399349031834664
463.0,444.0,1658.6546630859375,1379.260009765625,3081.1220703125,-0.3237127661705017,0.9113715887069702,258.1056213378906,72.21611785888672,-3.566953182220459,-2.0153706073760986,-76.18637084960938,-50.39642333984375,0.23966728492700135,0.1927102948191667,0.5672207079551589,-260921843994.46875,-66206022.937645435,-1.0,3935621131944.371,20193951144.402344,3898532241476.1875,-8070782494008.664,-1406078825970.2656,1145156981975.7812,830551218354.8555,-766370442935.5195,260921843994.5,1033900000000000.0,-84.7209090909091,-6562.710269574978,-6718.928586721297,-1768.7819999999997,-1.0129255387678313,1.5622511352613149,1.3439777180146801,1.1960101143043624,-0.33133086853716226,1.0343639465449759,0.4694657762966687,1.5839742891312159,-1.2676843485553857,-0.9674676036710637,-1.271163503674117,-1.040161703085727,0.8164569102287085,0.8281627057373202,-0.8217858208996833,-0.05561444824962631,-0.8022605452446269,-0.9893557373428601,1.043124364127355,0.016939829158990637,0.999305095309784,-1.819008288275954,-0.4953350359198085,0.4137859767387678,0.10857801899514262,-0.33743099519381126,0.05561444824962893,0.5512300936436981,-1.5027571053073177,-1.76435706346211,-1.73074659023843,-3.185234052512067,-0.051609470729261184
475.0,463.0,1120.84130859375,976.1341552734375,2213.2705078125,-0.9402850866317749,-1.0725631713867188,221.13902282714844,-23.7958984375,0.9814915060997009,1.1244611740112305,30.01643180847168,29.197982788085938,0.24239218104671162,0.19191079319348725,0.5653690653284625,222233432643.57812,31624339.04620421,1.0,-3865042272994.1484,2169550137305.8516,4342599226542.664,-2390883839452.8984,5934622355129.691,-5712388922486.094,861042085181.793,-1843047937119.6484,-222233432643.625,-216700000000000.0,13.77575757575758,158.8309532577441,200.15698411086123,-77.14599999999973,1.3883454936958515,0.41015711537455846,0.421524233443037,0.2165651688901619,-1.0813726841342786,-1.3347991578138139,0.1417635366768131,-0.2083424451332232,0.3796920271380839,0.5247479765196299,0.3111424708743397,0.4205545184235629,0.854484143951301,0.812794676533473,-0.8367846217493627,-0.010998483849276174,0.3049581779251942,0.9433391914199365,-1.3805015243384595,0.45737246083006844,1.1095803041678984,-0.5306390855294556,0.6254870107080429,-0.6602800982372834,0.1122391468092008,-0.8842615664308542,0.010998483849271625,-0.19870828447300298,0.3597189934289081,0.051101167386309494,0.040773033732993826,0.05329943302906186,0.028266136014932153
489.0,475.0,1171.7581787109375,973.7042236328125,2445.064453125,-0.13102006912231445,3.552713678800501e-15,223.16795349121094,-40.80828857421875,1.7678436040878296,1.2436615228652954,47.782325744628906,41.53309631347656,0.2565282171506045,0.19663424722881281,0.5465248747787445,-2108068553376.125,17616649.165525794,0.0,-3067581142900.6484,1627512498172.4844,-1046886417743.3828,364990671426.7656,4346398088639.1406,-6454466642015.281,3239229727628.0625,-819654482341.293,2108068553376.1875,-377800000000000.0,13.086969696969703,3930.5683065073863,4824.366673225128,80.3799999999992,-20.988100499087977,0.5192303116486657,0.41596393785745867,0.478164522885614,-0.09692595681779936,-0.05397221538780575,0.15974964168600056,-0.5259234387220831,0.6644966049598416,0.5813983419241131,0.5758349216835631,0.6469284722883205,1.0517593152671516,0.9035889629068398,-0.9894276086592682,-0.22618535125506847,0.14642276836794466,-0.023008272961461865,-1.13273446407584,0.3463014966942272,-0.2287913267978282,0.09447485793915808,0.3829874552902023,-0.7765083400377936,0.39779511260802614,-0.3644932695178005,0.22618535125507383,-0.29531397191471137,0.3466946850461374,1.0698305622600817,1.224726914020022,0.35487330934958733,-0.7160614206368027
48.0,40.0,313.463134765625,244.04698181152344,775.2992553710938,-0.23772123456001282,-0.286011666059494,117.66001892089844,36.70849609375,-1.088820219039917,-0.9287605285644531,-13.780982971191406,-8.05615234375,0.08332744887583324,0.07777899389899447,0.8384328042029149,2286515101855.0938,-80994854.94373012,-1.0,1365790893736.6406,-504848778610.0156,587224104070.3438,845046876354.5469,2404879647176.7656,-118364545321.63281,-1206238685684.8398,1138658928389.7188,-2286515101855.0625,1397600000000000.0,-37.883333333333354,-3114.409271418801,-3347.977476435146,-135.077,1.0625093063999884,-1.3193937745113213,-1.2536755996731865,-1.406308759915679,-0.22672473823462788,-0.39551988130618987,-0.7755592006006201,0.9211311665877953,-0.3701428856781916,-0.4510525209246443,-0.3413912602622239,-0.2631332198567872,-1.365340569192892,-1.3810480478697007,1.375104745884229,0.1796232932876679,-0.9696367192554443,-0.9893557373428601,0.24469136285986676,-0.09064864440084713,0.1770075394774364,0.2033658201960697,0.08654483769280522,0.21588637440594557,-0.13598531898397673,0.6301087787609815,-0.17962329328766508,0.7693274773963321,-0.617104135278903,-0.8329863819464295,-0.8676692395991666,-0.05760591738372435,0.017427558108643555
500.0,489.0,1028.732666015625,939.0589599609375,2704.728759765625,-0.3127813935279846,0.20006978511810303,287.4432067871094,-6.7828216552734375,0.48172527551651,0.762737512588501,-17.58135986328125,-10.977243423461914,0.2240189432455843,0.17495629809563262,0.6003859027228562,686794279019.9688,50490265.59192222,0.0,2721384841845.91,-1406078825970.2656,-3027593120832.5312,2355194529757.1016,-829451547747.9883,1516245826767.9531,-759372539073.5977,-722783498881.2695,-686794279020.0,232600000000000.0,-16.53090909090909,261.460063628263,-1744.4777543718646,109.11400000000049,-9.293414733312147,0.21284365075383935,0.3366868489734367,0.7712179707713441,-0.3180331801530514,0.18494589962944843,0.7295381888004625,0.10925136649947782,0.19868442167104067,0.3528375937729071,-0.3980127326846571,-0.31674107161691273,0.598076788437679,0.4868951818590519,-0.5531388669520744,0.03190041674423419,0.518477852980817,-0.023008272961461865,0.6658674111438144,-0.2753230711224633,-0.7206604652727935,0.5459120250800573,-0.40729214326228486,0.4719079265654532,-0.08232879003695281,-0.31529375015580324,-0.031900416744237256,0.07072024046529368,-0.2133505754130075,0.07882083122083215,-0.4571191465864876,0.40988279198860833,-0.32705072230441723
518.0,500.0,1048.5220947265625,906.1761474609375,2483.524658203125,-0.5599000453948975,-0.36450740694999695,385.7923889160156,36.490745544433594,-0.23379169404506683,0.6176252365112305,37.709171295166016,24.90886688232422,0.24924561254848793,0.19604992059905346,0.554356106968453,-1934920417821.1562,150011699.46910602,1.0,4946818239991.953,384284892074.6289,-5446368605677.949,-1851745331919.4688,452164559535.26953,-2387084977356.4375,2560632993132.0625,2311307675537.34,1934920417821.25,1073500000000000.0,-36.50575757575757,302.415243805357,708.2796940012631,-106.65499999999975,19.51475426088018,0.25523620624620685,0.26144269225381644,0.5215701640010705,-0.618645640627285,-0.48925744612324307,1.6013859796935872,0.9170662800403626,-0.060464767301257064,0.2838724980875073,0.42575590240146977,0.3418406805514665,0.9501270712668336,0.8923570298846953,-0.9259925319724638,-0.21019634849458585,1.644835690271824,0.9433391914199365,1.3572980904099594,0.09154706844020177,-1.3213152780422812,-0.40834650755121216,-0.21160735063581318,-0.13945293846225035,0.31631401227415606,1.22568190787988,0.2101963484945941,0.5749767430707102,-0.5910555185133608,0.08988264226735435,0.17086961119852226,-0.0031937396303242187,0.6312209373672079
535.0,518.0,1692.39013671875,1481.340087890625,4133.3134765625,-2.6547842025756836,-2.4113950729370117,394.1822204589844,-87.88725280761719,-0.8223752379417419,-0.46341896057128906,20.726106643676758,-4.7647247314453125,0.3071423975947476,0.2147821103076865,0.47775165078647736,-8974311852637.844,514675.8539532721,0.0,3108668835575.6523,-5875739992634.379,-5724885179382.402,-551634764429.7188,3276018707930.7305,-12250330560568.562,1984505565185.629,-6035892021017.207,8974311852637.75,-1635900000000000.0,88.16484848484848,-4486.059002148853,-3569.0440041680304,-323.1860000000006,59.00468348208051,1.634518655407052,1.5775626462013606,2.383498388786581,-3.1670096598586706,-2.933597267456131,1.6757603256552593,-1.404776093653074,-0.27364063109205633,-0.22989738070788035,0.1727267544729578,-0.20272895353825288,1.7581045060084235,1.252427390279054,-1.5465091294551117,-0.8602342407459298,-0.04713294040935375,-0.023008272961461865,0.7861945506019274,-1.191218092611482,-1.3904793329451854,-0.11344293317571602,0.21955554619101122,-1.6842880176109964,0.24713670213507444,-3.0137528373921256,0.8602342407459201,-1.049749821513801,1.7663442987681552,-1.203462841279284,-0.924269738042623,-0.41772907356605804,1.944809455358182
545.0,535.0,1420.58154296875,1522.70947265625,2858.349853515625,-1.7310919761657715,-0.45506155490875244,395.224609375,116.73529052734375,-2.462432861328125,-1.7977101802825928,-88.92998504638672,-76.2275619506836,0.24773840683413048,0.1966299319599794,0.5552691786238843,14754280532419.094,-167519801.48987946,-1.0,5864343406344.971,-9031794634360.762,1227932187656.7969,16707395500281.227,4376389105190.2266,10377891427228.844,-10175352095453.824,5528144110807.25,-14754280532419.062,5935000000000000.0,-143.26787878787877,3848.6764833032285,3788.1910084479423,-135.9359999999997,-54.754646256480555,1.052255212527534,1.672226217655261,0.9445925549559967,-2.043365649970055,-0.5973948459036669,1.685000915703975,2.4150417038907004,-0.8676441572821343,-0.8640237560021355,-1.4610294617865416,-1.514214655101768,0.9290932918308704,0.9035060147609897,-0.9185964071890687,1.330933038826636,-1.9489036757957872,-0.9893557373428601,1.642368427515423,-1.8379370778140858,0.33611465644538985,3.8014161892644602,0.3875666626059537,1.85986697788189,-1.2129330738092743,2.8594715198822556,-1.330933038826632,3.490237757955039,-2.6098233178428356,1.0477119469683769,0.9594309431517716,-0.05925042025791173,-1.839267961491158
56.0,48.0,349.4429931640625,249.27182006835938,1206.58984375,0.1152830570936203,0.04789264127612114,171.8134307861328,-17.983816146850586,-1.4086912870407104,-1.3328495025634766,-49.87146759033203,-33.041595458984375,0.09014047376944224,0.08254403143398738,0.8268039392912289,6107270640408.797,64806724.72341257,1.0,3496252739470.8984,-414575818791.2344,-145056550052.10547,3152555689795.422,10994206817353.734,-4886936176944.953,-3334801100370.867,262521364877.20703,-6107270640408.8125,-159100000000000.0,4.132727272727294,4278.96884792301,4298.74364623811,-256.35800000000006,-13.153865213231711,-1.242318374001135,-1.2417198538369072,-0.9195603284493978,0.20269444105545995,0.003219926694684089,-0.2954989552378538,-0.09984464712536102,-0.4859952433083687,-0.6430971605002669,-0.87910013430266,-0.721665971534845,-1.2702615354957623,-1.2894544429999608,1.2809078277513828,0.5324429794902401,0.6805078330242161,0.9433391914199365,0.9066148706016939,-0.07215047387066179,-0.004839805161393616,0.7267771468962035,1.398014548899794,-0.5309932071492169,-0.39156805149852464,0.18512984409789265,-0.5324429794902412,-0.16416770348825807,0.17737867607011715,1.1639319907236085,1.0901496642394888,-0.2897909617194525,-0.4554643083680933
68.0,56.0,588.9517822265625,474.5914306640625,1819.055908203125,0.1022019013762474,0.5319039821624756,184.94044494628906,26.8759765625,-1.9391460418701172,-1.8855061531066895,-39.772518157958984,-42.860107421875,0.1291997373178172,0.11469925714608518,0.755440180958837,4267221804944.2656,-18359738.30121392,1.0,1901930299614.961,1160252460306.5078,794462028438.3711,418974501218.71875,5246028615116.672,-978806810172.4062,-3093473387189.7656,1206038745574.5,-4267221804944.25,2859200000000000.0,-28.92909090909089,-2038.6942226220635,-781.0017001800679,-647.118,14.506793730047775,-0.7292469872748443,-0.7261318367940556,-0.2283398283234431,0.18678160575817188,0.5812136359560836,-0.17913033834834727,0.7375813363098894,-0.6781177580053587,-0.9057490864172029,-0.7286367978975664,-0.9018552636344154,-0.7251707581841038,-0.6713663341986166,0.7028422854701888,0.3625275148196706,-0.2607486760325398,0.9433391914199365,0.4112671111597794,0.2505534910928042,0.22847095864962552,0.10671998905509363,0.5203484107383775,0.08111923481589776,-0.36259112512758196,0.6643301162738656,-0.36252751481966905,1.6457947198842342,-0.4477881263028817,-0.5424405570169336,-0.2104367317277212,-1.0378770421824195,0.4646367073726452
6.0,0.0,441.35430908203125,475.77679443359375,657.0733032226562,-0.21643516421318054,-0.30747973918914795,65.89356994628906,20.065109252929688,0.13596022129058838,0.3226337432861328,33.20880889892578,16.019805908203125,0.07568589236621097,0.07090241686438443,0.8528153990760617,2964711956130.4375,-27068655.17418462,0.0,558132818015.7852,1395781910287.7266,168649483072.29688,833450349954.7891,2618015804799.828,346696151330.60156,-2388384588073.6406,-1970409787406.6152,-2964711956130.375,344100000000000.0,-30.30666666666667,714.6972299605513,789.2365839711456,-15.087999999999965,-24.543964977840005,-1.0454276189751692,-0.7234194259488954,-1.5397368900846193,-0.20083086930791078,-0.42115649386196286,-1.2344594497327352,0.6104385897591444,0.07345366238867984,0.143676801992059,0.3587054091095934,0.17870866926395934,-1.4719821594149447,-1.5132296886519565,1.4916076137129068,0.24224996460817197,-0.359313943754585,-0.023008272961461865,-0.006243835819043046,0.29881671342847976,0.0730628525145994,0.20073538462301577,0.11908773768341366,0.28872670592365207,-0.2779290448896943,-0.9489470026198996,-0.2422499646081662,0.13758264983680507,-0.47383674306842366,0.20123816332752903,0.19159730965074612,0.17210567210514596,-0.8343432925706985
94.0,68.0,775.5274047851562,507.3902587890625,1951.804931640625,-0.17346438765525818,0.00529045145958662,239.3483428955078,21.34400177001953,-0.7558939456939697,-0.7486839294433594,-60.150787353515625,-41.79878234863281,0.14943697510639098,0.1294449230469878,0.7204772844248609,,,,,,,,,,,,,,,,,,,-0.3295680703960203,-0.6510798574763683,-0.07852116620110507,-0.1485582028297755,-0.047654496350082245,0.30318588032636795,0.6343124812586187,-0.2495621344235608,-0.36547051349699816,-1.032250791992406,-0.8823778301538808,-0.44275038783706744,-0.38792497908860274,0.41963346607900887,,,,,,,,,,,,,,,,,,
