source,destination,pixels,fraction
20,20,169403.0,0.03196003217831495
20,21,61498.0,0.011602380470841799
20,56,7867.0,0.0014842096842842439
20,94,3649.0,0.0006884302959137162
20,99,12382.0,0.002336021902988116
20,105,4890.0,0.0009225607418520341
20,subducted,4770.0,0.0008999212144446222
21,20,74476.0,0.014050845359953393
21,21,459733.0,0.08673448211326405
21,56,1614.0,0.0003045016436296898
21,94,28385.0,0.005355191545494885
21,98,76.0,1.4338367358027523e-05
21,99,35889.0,0.0067709166593717075
21,105,4239.0,0.0007997413056668246
21,subducted,15499.0,0.0029240836273956394
56,20,3593.0,0.0006778651831235907
56,21,787.0,0.0001484775672469429
56,56,2739.0,0.0005167472130741762
56,99,21.0,3.961917296297079e-06
56,105,772.0,0.00014564762632101642
56,subducted,61.0,1.1508426432101038e-05
94,20,224.0,4.226045116050218e-05
94,21,37768.0,0.007125413926026099
94,94,71218.0,0.01343618219084216
94,98,168.0,3.1695338370376634e-05
94,99,14093.0,0.00265882383127213
94,106,247.0,4.659969391358945e-05
94,105,1923.0,0.00036279842670377535
94,subducted,1291.0,0.00024356358235807282
98,20,7.0,1.320639098765693e-06
98,21,125.0,2.3582841049387373e-05
98,94,227.0,4.2826439345687475e-05
98,98,45079.0,0.008504727133322667
98,99,970.0,0.00018300284654324602
98,106,3388.0,0.0006391893238025954
98,105,25618.0,0.004833161776025646
98,subducted,1723.0,0.00032506588102475557
99,20,6773.0,0.0012778126594200055
99,21,20212.0,0.0038132510663217408
99,56,77.0,1.4527030086422623e-05
99,94,14140.0,0.0026676909795066996
99,98,340.0,6.414532765433365e-05
99,99,3172497.0,0.5985319398452664
99,106,16370.0,0.0030884088638277706
99,105,9239.0,0.0017430549476423196
99,subducted,162719.0,0.030699010501722114
106,94,17.0,3.207266382716683e-06
106,98,4141.0,0.0007812523582841049
106,99,13080.0,0.0024677084874078947
106,106,111446.0,0.021025706428720203
106,105,1425.0,0.00026884438796301606
106,subducted,3948.0,0.0007448404517038508
105,20,10135.0,0.0019120967522843282
105,21,12543.0,0.0023663966022597267
105,56,1860.0,0.00035091267481488414
105,94,9253.0,0.001745696225839851
105,98,11288.0,0.0021296248781238775
105,99,11682.0,0.0022039579931115464
105,106,702.0,0.0001324412353333595
105,105,395083.0,0.0745374367225209
105,subducted,12277.0,0.00231621231650663
new_crust,20,2501.0,0.0004718454837161426
new_crust,21,8352.0,0.0015757111075558668
new_crust,56,69.0,1.301772825926183e-05
new_crust,94,2810.0,0.0005301422667902282
new_crust,98,1241.0,0.00023413044593831786
new_crust,99,169200.0,0.03192173364445075
new_crust,106,6892.0,0.0013002635240990223
new_crust,105,11740.0,0.002214900431358462
