source,destination,pixels,fraction
20,20,120467.0,0.020925820833895707
20,21,67737.0,0.011766312150427864
20,56,5265.0,0.0009145612216661899
20,94,6340.0,0.0011012949943710623
20,99,11096.0,0.0019274399459844336
20,105,38323.0,0.0066569287175524015
20,subducted,13459.0,0.0023379068342650046
21,20,134222.0,0.0233151445953427
21,21,300878.0,0.052264264245485255
21,56,4721.0,0.0008200652473857706
21,94,36299.0,0.006305348107362018
21,98,517.0,8.980591673341314e-05
21,99,47235.0,0.008204995119734564
21,106,389.0,6.757156984390273e-05
21,105,28199.0,0.004898330843260188
21,subducted,24518.0,0.004258919664351689
56,20,19232.0,0.003340710620148939
56,21,8546.0,0.0014844900665449683
56,56,6837.0,0.0011876267944029896
56,94,1664.0,0.0002890465095636353
56,99,2815.0,0.0004889819257341547
56,105,6998.0,0.001215593433849952
56,subducted,1807.0,0.00031388644397926024
94,20,27410.0,0.004761276939386565
94,21,67051.0,0.011647149947566894
94,56,414.0,7.191421572076023e-05
94,94,41427.0,0.007196111629623029
94,98,3118.0,0.0005416147937616676
94,99,28040.0,0.004870711615483374
94,106,603.0,0.00010474461854980294
94,105,5751.0,0.0009989822575122997
94,subducted,9855.0,0.001711871004657227
98,21,643.0,0.00011169285195277494
98,94,976.0,0.00016953689503251688
98,98,20081.0,0.00348818687412702
98,99,2512.0,0.00043634905770664176
98,106,2874.0,0.0004992305700035384
98,105,16616.0,0.0028862961555945698
98,subducted,5417.0,0.0009409645085974834
99,20,22888.0,0.00397577915318058
99,21,56128.0,0.009749761111050314
99,56,1076.0,0.00018690747853994686
99,94,29111.0,0.005056750564847949
99,98,4568.0,0.0007934882546194027
99,99,2922966.0,0.5077362499237865
99,106,9381.0,0.001629534438832009
99,105,25962.0,0.004509750890198979
99,subducted,551844.0,0.09585852285074205
106,21,206.0,3.578340202530581e-05
106,94,1572.0,0.0002730655727367997
106,98,7321.0,0.0012717004185789508
106,99,20339.0,0.003533002979576189
106,106,55936.0,0.009716409590716048
106,105,4983.0,0.0008655761761752372
106,subducted,23190.0,0.0040282383153730185
105,20,5186.0,0.0009008384606953202
105,21,1885.0,0.0003274354991150556
105,56,1.0,1.7370583507430005e-07
105,94,364.0,6.322892396704522e-05
105,98,11092.0,0.0019267451226441363
105,99,5016.0,0.0008713084687326892
105,106,2495.0,0.0004333960585103787
105,105,182352.0,0.031675606437468765
105,subducted,28593.0,0.004966770942279462
new_crust,20,11355.0,0.0019724297572686774
new_crust,21,17259.0,0.0029979890075473446
new_crust,56,586.0,0.00010179161935353984
new_crust,94,8046.0,0.0013976371490078184
new_crust,98,4591.0,0.0007974834888261116
new_crust,99,571515.0,0.0992754903324886
new_crust,106,13233.0,0.0022986493155382126
new_crust,105,35467.0,0.0061608248525802005
