source,destination,pixels,fraction
20,20,174387.0,0.029352600667653127
20,21,89358.0,0.01504062625344864
20,56,1529.0,0.00025735935832855446
20,94,2871.0,0.0004832431116816742
20,98,120.0,2.019824918209715e-05
20,99,20889.0,0.003516010226373561
20,105,30263.0,0.0050938301249817165
20,subducted,23059.0,0.003881261899083151
21,20,110940.0,0.018673281368848813
21,21,399147.0,0.06718392138572109
21,56,5265.0,0.0008861981828645123
21,94,30399.0,0.00511672147405476
21,98,645.0,0.00010856558935377217
21,99,42581.0,0.007167180403523989
21,106,310.0,5.2178810387084296e-05
21,105,26598.0,0.004476941931211832
21,subducted,42239.0,0.0071096153933550114
56,20,5560.0,0.0009358522121038345
56,21,3612.0,0.0006079673003811241
56,56,62.0,1.043576207741686e-05
56,94,247.0,4.1574729566483295e-05
56,98,5.0,8.415937159207144e-07
56,99,1773.0,0.00029842913166548533
56,106,32.0,5.386199781892573e-06
56,105,3765.0,0.000633720068088298
56,subducted,1649.0,0.00027755760751065165
94,20,3568.0,0.0006005612756810218
94,21,63237.0,0.010643972362735643
94,56,2116.0,0.00035616246057764637
94,94,47835.0,0.008051527080213476
94,98,1950.0,0.0003282215492090786
94,99,18012.0,0.0030317572022327817
94,106,898.0,0.00015115023137936032
94,105,23215.0,0.003907519623019877
94,subducted,16264.0,0.0027375360391469
98,98,2006.0,0.00033764739882739066
98,99,3431.0,0.0005775016078647943
98,106,488.0,8.213954667386173e-05
98,105,35013.0,0.005893344155106395
98,subducted,8328.0,0.001401758493237542
99,20,12645.0,0.002128390507563487
99,21,46784.0,0.00787462408112694
99,56,7825.0,0.0013170941654159181
99,94,16589.0,0.0027922396306817466
99,98,2693.0,0.0004532823753948968
99,99,2734162.0,0.4602107115018425
99,106,72672.0,0.012232059704678033
99,105,40649.0,0.006841988591692224
99,subducted,705065.0,0.11867565466312771
106,98,650.0,0.00010940718306969289
106,99,4887.0,0.0008225736979409063
106,106,1663.0,0.0002799140699152296
106,105,8685.0,0.001461848284554281
106,subducted,14043.0,0.0023637001105349187
105,20,9225.0,0.0015527404058737183
105,21,4312.0,0.0007257904206100242
105,94,128.0,2.1544799127570292e-05
105,98,11318.0,0.0019050315353581293
105,99,5679.0,0.0009558821425427475
105,106,989.0,0.00016646723700911733
105,105,119527.0,0.02011863441657105
105,subducted,32286.0,0.0054343389424432375
new_crust,20,17475.0,0.0029413700371428973
new_crust,21,35482.0,0.005972285645659758
new_crust,56,1995.0,0.00033579589265236506
new_crust,94,3301.0,0.0005556201712508557
new_crust,98,6123.0,0.0010306156645165068
new_crust,99,722699.0,0.12164378738043688
new_crust,106,10527.0,0.0017718914094994721
new_crust,105,47365.0,0.007972417270916929
