source,destination,pixels,fraction
20,20,84165.0,0.01277893617121421
20,21,104109.0,0.01580707260558356
20,56,4928.0,0.0007482278554237942
20,94,26333.0,0.003998190770469718
20,99,14807.0,0.002248175701148563
20,105,33972.0,0.005158035045547308
20,subducted,28440.0,0.004318100691609721
21,20,113176.0,0.017183732906948725
21,21,181719.0,0.027590750336801226
21,56,5157.0,0.0007829973722444208
21,94,14053.0,0.002133694409957504
21,98,890.0,0.000135130436551781
21,99,33742.0,0.0051231136967755
21,106,20.0,3.036639023635528e-06
21,105,61230.0,0.009296670370860169
21,subducted,42066.0,0.006386962858412606
56,20,11875.0,0.0018030044202835948
56,21,5006.0,0.0007600707476159727
56,56,2258.0,0.0003428365457684511
56,94,1791.0,0.0002719310245665615
56,99,1463.0,0.00022213014457893887
56,105,4558.0,0.0006920500334865368
56,subducted,3021.0,0.0004586843245201465
94,20,22429.0,0.0034054388330560627
94,21,39634.0,0.006017707553138526
94,56,402.0,6.103644437507411e-05
94,94,9848.0,0.001495241055238134
94,98,120.0,1.8219834141813167e-05
94,99,17512.0,0.0026588811290952684
94,106,7.0,1.0628236582724349e-06
94,105,5312.0,0.0008065313246775962
94,subducted,12025.0,0.0018257792129608612
98,98,1576.0,0.0002392871550624796
98,99,184.0,2.793707901744686e-05
98,106,8.0,1.2146556094542113e-06
98,105,9791.0,0.0014865866340207728
98,subducted,3146.0,0.00047766331841786854
99,20,29693.0,0.0045083461264404864
99,21,72836.0,0.011058831996275865
99,56,1433.0,0.0002175751860434856
99,94,26624.0,0.004042373868263615
99,98,1515.0,0.00023002540604039125
99,99,2217588.0,0.33670071295729315
99,106,17532.0,0.0026619177681189037
99,105,23437.0,0.0035584854398472937
99,subducted,1190958.0,0.18082547691554607
106,21,72.0,1.0931900485087901e-05
106,94,18.0,2.7329751212719753e-06
106,98,114.0,1.730884243472251e-05
106,99,6673.0,0.0010131746102359938
106,106,4757.0,0.0007222645917717103
106,105,4585.0,0.0006961494961684448
106,subducted,6159.0,0.0009351329873285609
105,20,18446.0,0.0028006921714990476
105,21,30010.0,0.004556476854965109
105,56,1028.0,0.00015608324581486613
105,94,8280.0,0.0012571685557851086
105,98,1207.0,0.00018326116507640412
105,99,2343.0,0.0003557422616189021
105,106,14.0,2.1256473165448698e-06
105,105,328244.0,0.04983792698371101
105,subducted,202238.0,0.030706190143100096
new_crust,20,22036.0,0.0033457688762416247
new_crust,21,37198.0,0.0056478449200597185
new_crust,56,1523.0,0.00023124006164984545
new_crust,94,7815.0,0.0011865666984855825
new_crust,98,372.0,5.648148583962082e-05
new_crust,99,1202953.0,0.18264670116997148
new_crust,106,2022.0,0.0003070042052895519
new_crust,105,215733.0,0.03275516232429817
