source,destination,pixels,fraction
20,20,158341.0,0.02661243818580084
20,21,134819.0,0.02265908579440248
20,56,12347.0,0.0020751654611255643
20,94,7256.0,0.0012195189589314888
20,98,2.0,3.361408376327147e-07
20,99,28353.0,0.00476530058470018
20,106,31.0,5.210182983307078e-06
20,105,58762.0,0.00987615395048679
20,subducted,27349.0,0.004596557884208557
21,20,86623.0,0.014558763889129323
21,21,266458.0,0.04478370765696895
21,56,2799.0,0.00047042910226698423
21,94,64087.0,0.010771128930683894
21,98,3021.0,0.0005077407352442156
21,99,38388.0,0.006451887237522326
21,106,93.0,1.5630548949921233e-05
21,105,4967.0,0.000834805770260847
21,subducted,29945.0,0.005032868691455821
56,20,5640.0,0.0009479171621242555
56,21,10097.0,0.0016970070187887602
56,56,4938.0,0.0008299317281151727
56,99,593.0,9.966575835809991e-05
56,105,12303.0,0.0020677703626976445
56,subducted,4099.0,0.0006889206467282487
94,20,3142.0,0.0005280772559209949
94,21,47641.0,0.00800704282283008
94,56,104.0,1.7479323556901164e-05
94,94,87936.0,0.0147794403490352
94,98,210.0,3.529478795143504e-05
94,99,18302.0,0.003076024805176972
94,106,103.0,1.7311253138084808e-05
94,105,1227.0,0.00020622240388767048
94,subducted,5671.0,0.0009531273451075625
98,98,5282.0,0.0008877479521879995
98,99,3240.0,0.0005445481569649978
98,106,2505.0,0.00042101639913497515
98,105,5006.0,0.0008413605165946849
98,subducted,3566.0,0.0005993391134991303
99,20,23674.0,0.003978899095058444
99,21,58223.0,0.009785563994744775
99,56,2651.0,0.00044555468028216336
99,94,9720.0,0.0016336444708949934
99,98,7853.0,0.0013198569989648543
99,99,2549326.0,0.42846628851942903
99,106,58828.0,0.00988724659812867
99,105,20471.0,0.0034405695435896512
99,subducted,671446.0,0.11285021043256788
106,94,176.0,2.9580393711678895e-05
106,98,2049.0,0.0003443762881547162
106,99,16448.0,0.002764422248691446
106,106,48017.0,0.008070237300305032
106,105,2443.0,0.000410596033168361
106,subducted,29132.0,0.004896227440958122
105,20,32832.0,0.005518087990578645
105,21,47188.0,0.00793090692310627
105,56,1646.0,0.0002766439093717242
105,94,2368.0,0.0003979907517571342
105,98,41145.0,0.0069152573821990235
105,99,24098.0,0.0040501609526365796
105,106,5654.0,0.0009502701479876845
105,105,213381.0,0.03586303403745315
105,subducted,80503.0,0.013530172925973217
new_crust,20,22154.0,0.003723432058457581
new_crust,21,35316.0,0.005935574910918476
new_crust,56,3011.0,0.000506060031056052
new_crust,94,7357.0,0.001236494071231941
new_crust,98,14311.0,0.00240525576368089
new_crust,99,677206.0,0.1138182960449501
new_crust,106,27355.0,0.0045975663067214555
new_crust,105,68659.0,0.01153954688551228
