source_code,20,21,56,94,98,99,106,105,subducted
20,174387,89358,1529,2871,120,20889,0,30263,23059
21,110940,399147,5265,30399,645,42581,310,26598,42239
56,5560,3612,62,247,5,1773,32,3765,1649
94,3568,63237,2116,47835,1950,18012,898,23215,16264
98,0,0,0,0,2006,3431,488,35013,8328
99,12645,46784,7825,16589,2693,2734162,72672,40649,705065
106,0,0,0,0,650,4887,1663,8685,14043
105,9225,4312,0,128,11318,5679,989,119527,32286
new_crust,17475,35482,1995,3301,6123,722699,10527,47365,0
