source_code,20,21,56,94,98,99,106,105,subducted
20,84165,104109,4928,26333,0,14807,0,33972,28440
21,113176,181719,5157,14053,890,33742,20,61230,42066
56,11875,5006,2258,1791,0,1463,0,4558,3021
94,22429,39634,402,9848,120,17512,7,5312,12025
98,0,0,0,0,1576,184,8,9791,3146
99,29693,72836,1433,26624,1515,2217588,17532,23437,1190958
106,0,72,0,18,114,6673,4757,4585,6159
105,18446,30010,1028,8280,1207,2343,14,328244,202238
new_crust,22036,37198,1523,7815,372,1202953,2022,215733,0
