source_code,20,21,56,94,98,99,106,105,subducted
20,61015,114199,3935,34539,0,23372,0,10451,20743
21,72405,256691,6379,149949,0,39070,19,15035,43595
56,5818,2209,4467,156,0,536,0,2135,1450
94,4451,20042,1173,51247,0,11309,0,96,6913
98,0,0,0,0,0,302,0,15386,5058
99,32318,81925,2612,21561,2,2515766,1526,22429,797612
106,0,0,0,0,0,10229,0,8456,16270
105,22356,71401,920,389,517,10834,218,336521,157019
new_crust,12694,50098,1039,12017,113,825870,377,149602,0
