source_code,20,21,56,94,98,99,106,105,subducted
20,235461,67350,5397,1498,0,14226,0,25856,10876
21,73369,507244,1441,41984,385,41171,147,13248,22941
56,4961,3641,4709,469,0,8844,0,1048,2290
94,182,47744,0,66917,192,11142,587,1048,6050
98,25,522,0,806,0,1627,0,1890,1763
99,13468,55840,2771,20486,445,2669997,4404,27170,642636
106,10,1035,0,310,0,14303,0,160,3532
105,18880,18958,14847,1820,358,11561,55,284992,59530
new_crust,12493,33731,2262,6210,261,635989,1227,59002,0
