source_code,20,21,56,94,98,99,106,105,subducted
20,175918,57631,8655,683,588,16664,2,22222,4367
21,100900,409470,869,24679,1817,26998,337,9345,20065
56,10187,1002,467,222,455,2086,0,8559,366
94,2566,43078,0,24994,12,15156,74,2197,2902
98,0,33,0,9,29133,345,3759,6704,3566
99,14961,40343,541,28436,1579,3070743,11729,22147,360621
106,0,637,0,362,5269,3392,61824,1291,9397
105,1202,1010,613,868,8634,15289,858,371465,23534
new_crust,3414,7436,198,4525,3027,367363,15403,25801,0
