source_code,20,21,56,94,98,99,106,105,subducted
20,206919,72277,8831,2615,1591,20413,367,32542,13294
21,154795,314998,12830,76050,5334,73818,1387,58861,37991
56,12762,2122,8184,0,0,2206,0,3667,2486
94,6871,37755,24,64723,1654,18809,1072,1415,8177
98,0,0,0,0,396,327,472,73,373
99,9290,28859,490,14631,3272,2579679,69185,23988,676347
106,0,0,0,0,189,2001,2461,201,1568
105,15310,16449,4220,1133,3536,32268,2070,263127,76295
new_crust,21313,23924,3091,5208,3627,674253,21699,66542,0
