source_code,20,21,56,94,98,99,106,105,subducted
20,90865,130469,3565,8897,1513,16484,0,26169,23858
21,79278,165671,3970,35683,1354,55938,1,75214,53474
56,1591,8947,384,2735,401,241,0,546,1884
94,8308,45325,170,7438,1197,20666,1,2326,9331
98,0,0,0,0,3423,296,647,806,622
99,34920,69646,5044,12236,1812,2266230,13326,16546,1074416
106,0,79,0,0,716,2895,16661,151,3858
105,33070,103784,2955,18244,7598,7632,1048,272006,238962
new_crust,20222,59222,683,9998,2732,1106959,3271,207971,0
