source_code,20,21,56,94,98,99,106,105,subducted
20,208169,84219,3615,1172,0,16388,0,9300,10937
21,83535,445634,4915,37029,54,35421,2,14379,20963
56,4539,1385,4950,165,0,3870,0,2237,1646
94,5013,30142,1522,50054,47,7722,18,2437,4415
98,0,466,0,2542,0,1388,0,17822,3292
99,37435,112126,6932,36204,860,2449850,3721,55479,849923
106,17,200,0,1595,343,44635,12151,17183,11453
105,13897,7238,2559,1491,3897,13538,349,246884,43681
new_crust,8059,20556,1469,5092,1432,864434,3109,45290,0
