source_code,dest_code,n_pixels,n_baseline,delta_alt_median_transition,delta_alt_median_baseline,delta_alt_cliffs_delta,delta_alt_pvalue,delta_lat_signed_median_transition,delta_lat_signed_median_baseline,delta_lat_signed_cliffs_delta,delta_lat_signed_pvalue,delta_lat_poleward_median_transition,delta_lat_poleward_median_baseline,delta_lat_poleward_cliffs_delta,delta_lat_poleward_pvalue,distance_km_median_transition,distance_km_median_baseline,distance_km_cliffs_delta,distance_km_pvalue,age_from,age_to
94.0,99.0,15156,24994,-737.5799,38.012596,-0.80085178215271,0.0,0.7151912,1.2914574,-0.03101128277120635,1.8158893e-07,0.29054004,0.07680495,0.08616523230816875,0.0,221.09451,222.07202,-0.035512516141905204,2.3075821e-09,48.0,40.0
94.0,105.0,2197,24994,39.197342,38.012596,-0.022211539235506672,0.08383654,2.0001254,1.2914574,0.06240927954707298,1.1881472e-06,-1.9879534,0.07680495,-0.40349044717477756,0.0,226.09991,222.07202,0.21493668266455868,0.0,48.0,40.0
94.0,106.0,74,24994,-125.78366,38.012596,-0.6579103309118512,1.2658744e-22,1.5042372,1.2914574,0.15720854086061742,0.019343715,1.5042372,0.07680495,0.2441602200744395,0.00028074157,358.70703,222.07202,0.5791719742467922,6.9006575e-18,48.0,40.0
98.0,21.0,33,29133,42.96054,37.88333,0.1663312145239857,0.09760539,-1.2862389,0.08837782,-0.43319509584569826,1.6495085e-05,1.2862389,0.08837782,0.2760869949624969,0.006043368,177.18578,372.74948,-1.0,2.676807e-23,48.0,40.0
98.0,94.0,9,29133,12.31385,37.88333,-0.338146508159895,0.07849569,-1.3526603,0.08837782,-0.44396770367319227,0.021082247,1.3526603,0.08837782,0.31690293939289926,0.09968686,190.33516,372.74948,-1.0,2.0445484e-07,48.0,40.0
98.0,99.0,345,29133,-240.76572,37.88333,-0.8130270120491877,0.0,-1.1987371,0.08837782,-0.34220300003432536,7.0721496e-28,1.1085786,0.08837782,-0.1477150519581112,2.3099126e-06,356.22256,372.74948,-0.6173612572425214,0.0,48.0,40.0
98.0,105.0,6704,29133,38.435913,37.88333,0.058192134550072216,9.219957e-14,0.6861234,0.08837782,-0.12129897207498785,0.0,0.7649263,0.08837782,-0.07034558178453565,2.3693286e-19,370.97614,372.74948,-0.4713435417618499,0.0,48.0,40.0
98.0,106.0,3759,29133,-858.0119,37.88333,-0.8811890193954766,0.0,2.0453396,0.08837782,0.2409273933134739,0.0,2.0453396,0.08837782,0.2409273933134739,0.0,371.3835,372.74948,-0.24735325318664259,0.0,48.0,40.0
99.0,20.0,14961,3070743,300.88483,-21.236816,0.7092607263674413,0.0,2.2586656,0.93440986,0.31484364352348004,0.0,1.1216702,-0.31716874,0.3175508390124828,0.0,254.93718,239.87744,-0.04113868184242009,3.4884063e-18,48.0,40.0
99.0,21.0,40343,3070743,214.62517,-21.236816,0.6879269778644499,0.0,1.6320107,0.93440986,0.24218731592212017,0.0,0.8177197,-0.31716874,0.35335678677226645,0.0,258.01733,239.87744,-0.04815676103761679,0.0,48.0,40.0
99.0,56.0,541,3070743,423.78638,-21.236816,0.827114258594154,0.0,1.7742833,0.93440986,0.18314754102667052,1.610285e-13,1.7695577,-0.31716874,0.39547262497200175,0.0,224.84929,239.87744,-0.1891578976825241,2.54006e-14,48.0,40.0
99.0,94.0,28436,3070743,573.9321,-21.236816,0.7854988154194797,0.0,0.13223198,0.93440986,-0.16292231534730828,0.0,0.18740442,-0.31716874,0.2116450097119671,0.0,227.40967,239.87744,-0.12209686915308038,0.0,48.0,40.0
99.0,98.0,1579,3070743,926.90283,-21.236816,0.8946118324346675,0.0,2.3278816,0.93440986,0.7392793221944041,0.0,2.3278816,-0.31716874,0.9201110451059025,0.0,259.0838,239.87744,0.5688145163652094,0.0,48.0,40.0
99.0,105.0,22147,3070743,1208.1195,-21.236816,0.8216620587465837,0.0,-1.1614239,0.93440986,-0.4330786757197965,0.0,-0.76014537,-0.31716874,-0.006961266447837122,0.07379061,255.95041,239.87744,0.21088683079249293,0.0,48.0,40.0
99.0,106.0,11729,3070743,-41.571777,-21.236816,0.027613528089436512,2.3414229e-07,2.2584305,0.93440986,0.5267674177927211,0.0,2.2584305,-0.31716874,0.8472622234208995,0.0,361.45306,239.87744,0.45081766259384715,0.0,48.0,40.0
105.0,20.0,1202,371465,59.736565,37.88333,0.22598556513644885,4.375e-42,0.5010069,0.06320092,-0.007711123916360085,0.6438613,-0.53381073,0.21052265,-0.22888250199165316,7.48e-43,169.26291,243.16179,-0.8614125932503657,0.0,48.0,40.0
105.0,21.0,1010,371465,37.93263,37.88333,0.059365133476722454,0.0010596347,-1.0004703,0.06320092,-0.27080119617361975,0.0,0.9807039,0.21052265,0.17918112829413846,6.8744974e-23,170.26578,243.16179,-0.8236761935248886,0.0,48.0,40.0
105.0,56.0,613,371465,21.875084,37.88333,-0.13714677494157046,3.721923e-09,-1.4603904,0.06320092,-0.4706906205268242,0.0,-1.4603904,0.21052265,-0.5577955403376285,0.0,215.85469,243.16179,-0.5959309825878132,0.0,48.0,40.0
105.0,94.0,868,371465,21.871395,37.88333,-0.223888469747477,2.359234e-30,-1.4682729,0.06320092,-0.6142780072252219,0.0,1.4682729,0.21052265,0.5477706280792187,0.0,206.28807,243.16179,-0.6024764072456665,0.0,48.0,40.0
105.0,98.0,8634,371465,51.618614,37.88333,0.1740247335206495,0.0,3.2790766,0.06320092,0.7850181849046187,0.0,3.2790766,0.21052265,0.7918636216665813,0.0,439.56192,243.16179,0.9185439659978609,0.0,48.0,40.0
105.0,99.0,15289,371465,-884.5748,37.88333,-0.862494953793731,0.0,-1.7283692,0.06320092,-0.46950524397261106,0.0,-1.7345734,0.21052265,-0.42464774679515205,0.0,254.82964,243.16179,0.26103426540988783,0.0,48.0,40.0
105.0,106.0,858,371465,-556.74426,37.88333,-0.901390779411589,0.0,1.3470957,0.06320092,0.7418987479706525,0.0,1.3470957,0.21052265,0.7551688101201515,0.0,365.2782,243.16179,0.8745678932627905,0.0,48.0,40.0
106.0,21.0,637,61824,81.31126,74.55075,0.031169150651182642,0.17523384,-1.3030596,1.2639823,-0.7531558923736719,0.0,1.3030596,1.2639823,0.011916086907768353,0.60428697,182.66281,366.35828,-1.0,0.0,48.0,40.0
106.0,94.0,362,61824,109.45885,74.55075,0.137660248161239,6.0892817e-06,-1.3382783,1.2639823,-0.7633395066229711,0.0,1.3382783,1.2639823,0.025406643560619058,0.40382195,194.64618,366.35828,-1.0,0.0,48.0,40.0
106.0,98.0,5269,61824,394.3549,74.55075,0.5367619182937271,0.0,1.1733211,1.2639823,-0.025263636000168233,0.0022960939,1.1733211,1.2639823,-0.025263636000168233,0.0022960939,372.23642,366.35828,0.43494543568931454,0.0,48.0,40.0
106.0,99.0,3392,61824,-96.88352,74.55075,-0.25294481336551233,0.0,-1.3699694,1.2639823,-0.42528542489147525,0.0,1.2964709,1.2639823,-0.25630968422381006,0.0,345.7085,366.35828,-0.5152836427860341,0.0,48.0,40.0
106.0,105.0,1291,61824,175.64468,74.55075,0.33384604536422735,0.0,2.2555623,1.2639823,-0.17318337915942994,1.453791e-26,2.2555623,1.2639823,0.14252791813606858,1.6530228e-18,257.7243,366.35828,-0.93786018389776,0.0,48.0,40.0
20.0,21.0,100379,183144,-4.1327286,-4.132721,-0.03315592664122724,0.0,0.9951941,0.37350613,0.2094954268367224,0.0,-0.04130626,-0.088194795,0.13253086558941574,0.0,239.9608,291.13013,-0.1225725114557712,0.0,56.0,48.0
20.0,56.0,14049,183144,-4.132721,-4.132721,0.04865688723050399,5.0826336e-22,2.5481617,0.37350613,0.17363212188022548,0.0,-1.0899264,-0.088194795,-0.23678155598748263,0.0,355.3288,291.13013,0.3206730131257063,0.0,56.0,48.0
20.0,94.0,2720,183144,-302.67996,-4.132721,-0.20662626090109748,0.0,2.587574,0.37350613,0.2946637638560208,0.0,2.586686,-0.088194795,0.4686071780386247,0.0,323.26154,291.13013,0.3479491688154097,0.0,56.0,48.0
20.0,99.0,6822,183144,-493.69705,-4.132721,-0.8789233441407526,0.0,0.36056745,0.37350613,-0.18089715163489284,0.0,-1.2061405,-0.088194795,-0.21821606368495206,0.0,327.27298,291.13013,0.09068362026529986,3.6341918e-37,56.0,48.0
20.0,105.0,26821,183144,-4.1327286,-4.132721,-0.009766329468189783,0.009540297,2.205178,0.37350613,0.2946540935092965,0.0,2.205178,-0.088194795,0.3643624968079471,0.0,274.22665,291.13013,-0.15054602502953218,0.0,56.0,48.0
21.0,20.0,62199,385902,-4.132721,-4.1327286,0.015296558972292873,8.2173246e-10,2.013673,1.3143146,0.10726942980290088,0.0,0.5287818,0.7190528,0.019230231902209738,1.2699694e-14,282.72437,232.59607,0.16603092834388988,0.0,56.0,48.0
21.0,56.0,1058,385902,14.333435,-4.1327286,0.0315114529160605,0.07581681,0.30603635,1.3143146,-0.40089787823248146,0.0,0.44352257,0.7190528,0.027116194686253925,0.12711199,96.30046,232.59607,-0.3633556254460678,0.0,56.0,48.0
21.0,94.0,22338,385902,-4.005501,-4.1327286,0.040822337196043224,8.0004434e-25,1.6724702,1.3143146,0.042639523533670065,7.21182e-27,-0.39019734,0.7190528,-0.02662777809185113,2.0573016e-11,279.7276,232.59607,0.2504937438870858,0.0,56.0,48.0
21.0,98.0,181,385902,-4.132721,-4.1327286,0.04865975047453586,0.25624728,0.6902251,1.3143146,-0.4555988379496114,2.5645222e-26,0.7011935,0.7190528,-0.009609301373883827,0.8228595,520.8808,232.59607,0.7310641172431749,0.0,56.0,48.0
21.0,99.0,25166,385902,-384.01697,-4.1327286,-0.8543279004160873,0.0,1.0566483,1.3143146,-0.06928749389329358,0.0,0.16565399,0.7190528,-0.002261363729190724,0.5471673,284.90973,232.59607,0.24241546972822703,0.0,56.0,48.0
21.0,105.0,12859,385902,-2.7218323,-4.1327286,0.08152446577089889,0.0,0.6795224,1.3143146,-0.3559990014319566,0.0,0.71420294,0.7190528,0.05776694411389194,6.286219e-29,211.36794,232.59607,-0.11075822653665146,0.0,56.0,48.0
21.0,106.0,58,385902,-33.771576,-4.1327286,-0.6099157030934601,7.8373915e-16,-0.8256593,1.3143146,-0.8333613911983013,4.177959e-28,0.8256593,0.7190528,0.053346177401838224,0.48166353,178.14088,232.59607,-0.4325082355195057,1.1652143e-08,56.0,48.0
56.0,20.0,8029,2518,-4.132721,-4.132721,0.02369780277233713,0.0653334,1.0588415,-0.013721382,0.1963364337240172,0.0,-0.4105641,-0.18095836,0.12935386824033723,1.032598e-22,201.38176,514.5188,-0.5424201942303867,0.0,56.0,48.0
56.0,21.0,3494,2518,-4.1327286,-4.132721,-0.3038735869910656,0.0,1.8210516,-0.013721382,0.715419557321231,0.0,-0.071165875,-0.18095836,0.058511743494918944,0.000105943705,202.68225,514.5188,-0.1822384271141314,1.452661e-33,56.0,48.0
56.0,94.0,238,2518,-2.7315826,-4.132721,0.29522563592553785,2.1839679e-16,11.548873,-0.013721382,1.0,0.0,11.548873,-0.18095836,1.0,0.0,1284.3397,514.5188,1.0,0.0,56.0,48.0
56.0,99.0,848,2518,-955.5287,-4.132721,-0.9957401052047896,0.0,1.5407524,-0.013721382,0.4088599817165466,0.0,1.5407524,-0.18095836,0.98606729659658,0.0,251.91394,514.5188,-0.06334017713968854,0.005731742,56.0,48.0
56.0,105.0,3524,2518,-4.132721,-4.132721,0.13552715567099627,6.0757695e-23,0.098979056,-0.013721382,0.08609723948974879,1.1010763e-08,0.17550373,-0.18095836,0.49336243293463,0.0,516.9611,514.5188,0.5130889603932278,0.0,56.0,48.0
94.0,20.0,3166,42266,-4.173546,-4.132721,-0.08897673725939725,5.906373e-17,1.6606559,1.5591633,-0.15819699972549994,0.0,0.08912452,-0.08464071,-0.05181873284019367,1.1106282e-06,215.87277,224.91925,-0.17678190190879361,0.0,56.0,48.0
94.0,21.0,44463,42266,-4.132721,-4.132721,0.007786951001617082,0.046936613,2.4318619,1.5591633,0.2848535396364129,0.0,-0.7864437,-0.08464071,-0.23141807307184448,0.0,282.08347,224.91925,0.16356797557154268,0.0,56.0,48.0
94.0,56.0,330,42266,431.7445,-4.132721,0.6865154884863398,0.0,0.04431869,1.5591633,-0.7158998779734123,0.0,0.058282513,-0.08464071,0.07070687951774413,0.026686206,14.186024,224.91925,-0.9282390459270221,0.0,56.0,48.0
94.0,98.0,497,42266,-12.73216,-4.132721,-0.2960734167937641,5.8922608e-30,-0.89151156,1.5591633,-0.8766388136227576,0.0,0.89151156,-0.08464071,0.2109467956177895,5.5952207e-16,202.00742,224.91925,-0.32467354165212736,1.1798501e-35,56.0,48.0
94.0,99.0,22042,42266,-476.62296,-4.132721,-0.8454608363440906,0.0,0.09937343,1.5591633,-0.3602428998281729,0.0,-0.09839143,-0.08464071,0.06781156013770717,3e-45,215.65042,224.91925,-0.11170523265931531,0.0,56.0,48.0
94.0,105.0,7357,42266,-4.1327286,-4.132721,-0.08427957846292178,6.6561145e-31,0.97615826,1.5591633,-0.3778979239819814,0.0,-0.9479876,-0.08464071,-0.20211277879886413,0.0,213.05222,224.91925,-0.19425130770298116,0.0,56.0,48.0
94.0,106.0,384,42266,-30.86784,-4.132721,-0.5640148356046626,0.0,-0.92722845,1.5591633,-0.8861805539125223,0.0,0.92722845,-0.08464071,0.21842714396126128,1.5814093e-13,199.31389,224.91925,-0.33003983205571064,7.0609033e-29,56.0,48.0
98.0,99.0,298,23132,-267.98752,-2.6264572,-0.7238913060381795,0.0,2.498796,-0.7940486,0.6652233403391334,0.0,2.498796,-0.7940486,0.6652233403391334,0.0,284.8847,490.4159,-0.8910082143101685,0.0,56.0,48.0
98.0,105.0,15807,23132,40.786526,-2.6264572,0.2596592121323922,0.0,2.4647272,-0.7940486,0.4168316315468883,0.0,2.4647272,-0.7940486,0.4168316315468883,0.0,284.1799,490.4159,-0.652598219152716,0.0,56.0,48.0
98.0,106.0,6373,23132,-1197.595,-2.6264572,-0.8624245317311797,0.0,1.1157112,-0.7940486,0.25654764248240647,0.0,1.1157112,-0.7940486,0.25654764248240647,0.0,474.3222,490.4159,-0.07997937270972755,1.2212036e-22,56.0,48.0
99.0,20.0,18832,3082059,891.89307,-84.600586,0.8660452558299705,0.0,1.7168138,0.29509643,0.33767626696189,0.0,1.4681144,-0.08269666,0.47107374281700287,0.0,279.33966,199.06036,0.1837591324842751,0.0,56.0,48.0
99.0,21.0,49931,3082059,1073.9913,-84.600586,0.8801075366269224,0.0,1.7472304,0.29509643,0.2625352467053672,0.0,1.5641243,-0.08269666,0.4157132818382643,0.0,261.2649,199.06036,0.1598342996040676,0.0,56.0,48.0
99.0,56.0,2443,3082059,1494.541,-84.600586,0.9396678872836335,0.0,-0.08522801,0.29509643,-0.2751830904831172,0.0,-0.07794517,-0.08269666,0.04473147723170268,0.00012922776,252.8767,199.06036,-0.0662124073711563,1.4602699e-08,56.0,48.0
99.0,94.0,19887,3082059,1044.5305,-84.600586,0.8680662023900083,0.0,1.4215828,0.29509643,0.1359386047350053,0.0,1.3804543,-0.08269666,0.3238010546991066,0.0,311.12668,199.06036,0.3163171172427244,0.0,56.0,48.0
99.0,98.0,2348,3082059,2323.8584,-84.600586,0.9045493350646656,0.0,0.64857155,0.29509643,0.0009142667631028001,0.9388609,0.7380991,-0.08269666,0.2712897478418752,0.0,482.3232,199.06036,0.585947996451915,0.0,56.0,48.0
99.0,105.0,30314,3082059,583.6796,-84.600586,0.8587288235093946,0.0,0.58713406,0.29509643,0.08861789623344585,0.0,0.65716195,-0.08269666,0.4295709091720814,0.0,272.46655,199.06036,0.20186596996284445,0.0,56.0,48.0
99.0,106.0,7670,3082059,-19.225555,-84.600586,0.07243557248042354,5.085225e-28,2.1768482,0.29509643,0.20045118930135208,0.0,2.1768482,-0.08269666,0.7143770298906238,0.0,520.61255,199.06036,0.5089059997515935,0.0,56.0,48.0
105.0,20.0,6484,290747,-5.646059,-4.132721,-0.25323020185616585,0.0,-2.1832004,0.51811135,-0.887529167221788,0.0,-2.1832004,0.4399729,-0.8869228199649029,0.0,516.945,270.67892,0.8094313633235322,0.0,56.0,48.0
105.0,21.0,835,290747,-43.675903,-4.132721,-0.15271842513283307,2.0291779e-14,-2.120541,0.51811135,-0.6609919783541667,0.0,-2.120541,0.4399729,-0.5079428502451944,0.0,330.52573,270.67892,0.19270197854384952,5.921167e-22,56.0,48.0
105.0,56.0,2385,290747,-4.132721,-4.132721,0.12286412620122977,3.2979878e-25,-1.3488822,0.51811135,-0.7687194855896349,0.0,-1.3488822,0.4399729,-0.7766866723169716,0.0,514.0008,270.67892,0.7684223560652728,0.0,56.0,48.0
105.0,94.0,208,290747,790.1103,-4.132721,0.5321297051547063,1.86457e-40,-2.2490401,0.51811135,-0.8066899162396278,0.0,-2.2490401,0.4399729,-0.5921087617545362,0.0,344.8275,270.67892,0.2171983684731451,5.838972e-08,56.0,48.0
105.0,98.0,8338,290747,-4.132721,-4.132721,0.03755509904441379,4.4007735e-09,0.041183244,0.51811135,0.02697716359427682,2.5908377e-05,0.041183244,0.4399729,0.02634127704679523,3.998095e-05,467.18823,270.67892,0.6524194690164282,0.0,56.0,48.0
105.0,99.0,10249,290747,-872.1624,-4.132721,-0.8555034734560176,0.0,-0.3400574,0.51811135,-0.1696568109072789,0.0,0.6751741,0.4399729,-0.022299588281184834,0.00012151635,269.6264,270.67892,0.0252281588918144,1.37551e-05,56.0,48.0
105.0,106.0,1648,290747,-1163.4421,-4.132721,-0.9102347715581368,0.0,2.7690797,0.51811135,0.6417215325932621,0.0,2.7690797,0.4399729,0.6320866482656775,0.0,485.45972,270.67892,0.590634012919717,0.0,56.0,48.0
106.0,21.0,34,51912,456.57,11.116852,0.6616865192679013,2.3821126e-11,1.966527,0.6121315,0.5277041237206856,9.943727e-08,1.966527,0.6121315,0.5277041237206856,9.943727e-08,268.83514,467.76147,-1.0,5.748527e-24,56.0,48.0
106.0,98.0,6539,51912,364.3493,11.116852,0.5960123889827222,0.0,1.4673549,0.6121315,0.17899131934096912,0.0,1.4673549,0.6121315,0.17899131934096912,0.0,478.3439,467.76147,-0.06332641737445921,6.344657e-17,56.0,48.0
106.0,99.0,4859,51912,-393.15607,11.116852,-0.33124970206993953,0.0,2.5131059,0.6121315,0.7582083993457542,0.0,2.5131059,0.6121315,0.7582083993457542,0.0,284.7202,467.76147,-0.9244396718546379,0.0,56.0,48.0
106.0,105.0,9832,51912,314.59644,11.116852,0.5819966060107229,0.0,2.441906,0.6121315,0.7164229019793276,0.0,2.441906,0.6121315,0.7164229019793276,0.0,283.9682,467.76147,-0.9172551692442904,0.0,56.0,48.0
20.0,21.0,67737,120467,28.929092,28.929092,-0.06733915100346433,0.0,2.2175107,1.4335095,0.11248096185731526,0.0,-3.4441895,-0.41677234,-0.16004816284748669,0.0,493.76276,399.78156,0.3052691415085165,0.0,68.0,56.0
20.0,56.0,5265,120467,28.929077,28.929092,-0.18007167752851905,0.0,-0.830526,1.4335095,-0.3566021646796188,0.0,-0.90586513,-0.41677234,-0.1010215065931569,1.8537847e-35,125.56245,399.78156,-0.4867127659909085,0.0,68.0,56.0
20.0,94.0,6340,120467,28.245144,28.929092,-0.2920543078946788,0.0,0.19568056,1.4335095,0.06839579927107553,3.791832e-20,0.17432344,-0.41677234,0.03098876588033228,3.106233e-05,423.68707,399.78156,0.029953365764604944,5.664739e-05,68.0,56.0
20.0,99.0,11096,120467,-2202.7334,28.929092,-0.9767656322027095,0.0,0.10708704,1.4335095,-0.08274960754299321,0.0,0.6843989,-0.41677234,0.15650786509881875,0.0,458.6857,399.78156,0.24602339663734374,0.0,68.0,56.0
20.0,105.0,38323,120467,28.929092,28.929092,0.032715456704225154,3.6743053e-22,3.4750795,1.4335095,0.40949103693626676,0.0,3.2473173,-0.41677234,0.5531660955001443,0.0,461.11783,399.78156,0.3144308871104158,0.0,68.0,56.0
21.0,20.0,134222,300878,28.929077,28.929077,0.06368188412606668,0.0,-0.979483,3.909626,-0.3196110873784487,0.0,2.0947444,3.454646,-0.34005747468981873,0.0,390.06815,456.0512,-0.13486524337769634,0.0,68.0,56.0
21.0,56.0,4721,300878,27.925552,28.929077,-0.014224102629446511,0.09261399,4.5496554,3.909626,0.19063550912274008,0.0,-4.5496554,3.454646,-0.6798448994265134,0.0,511.74323,456.0512,0.36474825011849554,0.0,68.0,56.0
21.0,94.0,36299,300878,28.929092,28.929077,-0.031247200419807886,1.7939695e-22,1.1813861,3.909626,-0.1569046210476871,0.0,-1.3626823,3.454646,-0.5059983825465426,0.0,398.18002,456.0512,-0.1064629943704355,0.0,68.0,56.0
21.0,98.0,517,300878,157.7342,28.929077,0.7102304766001213,0.0,-3.9696667,3.909626,-0.8449571308152004,0.0,-3.9696667,3.454646,-0.7018267799939681,0.0,501.24774,456.0512,0.7166156770610856,0.0,68.0,56.0
21.0,99.0,47235,300878,-699.2241,28.929077,-0.8958296530823601,0.0,0.8319735,3.909626,-0.31452244229073867,0.0,-0.13344428,3.454646,-0.429010060984266,0.0,387.1849,456.0512,-0.07600547889611609,0.0,68.0,56.0
21.0,105.0,28199,300878,28.676414,28.929077,-0.03669700321514513,1.669803e-24,3.3138795,3.909626,-0.1832284806771437,0.0,-0.16296889,3.454646,-0.19132147968272006,0.0,428.0019,456.0512,-0.06343133435306969,0.0,68.0,56.0
21.0,106.0,389,300878,-2519.6248,28.929077,-0.9797904063840854,0.0,-1.3873912,3.909626,-0.6369624385160613,0.0,-1.3873912,3.454646,-0.5068427242696444,0.0,596.5817,456.0512,0.8480611097895481,0.0,68.0,56.0
56.0,20.0,19232,6837,28.929092,28.929077,0.18452755018998368,0.0,-3.1432018,-2.571966,-0.19157044886672958,0.0,-3.1970148,-2.5749092,-0.2833121772205994,0.0,590.0076,601.32117,-0.6987197973637131,0.0,68.0,56.0
56.0,21.0,8546,6837,28.929092,28.929077,0.08858833495050966,8.740683e-22,-2.3374233,-2.571966,0.023593728333747732,0.011786527,-2.723728,-2.5749092,-0.07013729243569833,7.0643015e-14,580.2954,601.32117,-0.693670550799413,0.0,68.0,56.0
56.0,94.0,1664,6837,-447.8985,28.929077,-0.44902295625611777,0.0,3.2232893,-2.571966,0.8843484370956674,0.0,-1.8660486,-2.5749092,0.14712350642994565,1.1457835e-20,368.34552,601.32117,-0.8210495283018868,0.0,68.0,56.0
56.0,99.0,2815,6837,-2021.6802,28.929077,-0.9922999684872121,0.0,3.1237235,-2.571966,0.8808081406390003,0.0,-1.007408,-2.5749092,0.310115449033846,0.0,351.78012,601.32117,-0.9424846157583164,0.0,68.0,56.0
56.0,105.0,6998,6837,28.929077,28.929077,0.0447344219161554,9.653123e-07,-2.025781,-2.571966,0.37889780498099235,0.0,-2.025781,-2.5749092,0.4029534880794834,0.0,435.44238,601.32117,-0.7865910036855011,0.0,68.0,56.0
94.0,20.0,27410,41427,28.929092,28.929077,0.13442276148986854,0.0,-2.3906624,1.2042261,-0.4853264028687905,0.0,2.4309983,-0.77328473,0.44140859742935645,0.0,362.25348,384.04663,0.027687486954697027,7.3092565e-10,68.0,56.0
94.0,21.0,67051,41427,28.929077,28.929077,0.010045600042109637,0.0053495443,2.5186539,1.2042261,0.11268416642434675,0.0,2.6867058,-0.77328473,0.30223783855945197,0.0,421.51886,384.04663,0.16710104728390163,0.0,68.0,56.0
94.0,56.0,414,41427,1109.4534,28.929077,0.7542895138634527,0.0,-2.8901534,1.2042261,-0.8766208739918387,0.0,2.8901534,-0.77328473,0.6605232718888905,0.0,337.0003,384.04663,-0.07282054493388002,0.010662038,68.0,56.0
94.0,98.0,3118,41427,-1.5679779,28.929077,-0.10127331564462183,3.4492006e-21,-1.4212693,1.2042261,-0.607850330727747,0.0,-1.4212693,-0.77328473,-0.22159070261431757,0.0,403.01398,384.04663,0.26014701347268154,0.0,68.0,56.0
94.0,99.0,28040,41427,-585.66943,28.929077,-0.8400041647258311,0.0,1.7408478,1.2042261,0.027105447194172516,1.2714292e-09,0.013163582,-0.77328473,-0.02355203248916582,1.327329e-07,398.19205,384.04663,0.23069920579751058,0.0,68.0,56.0
94.0,105.0,5751,41427,23.472336,28.929077,-0.03650523108870052,6.97781e-06,2.9512925,1.2042261,0.12600742380973484,0.0,-2.0937672,-0.77328473,-0.04815570208351738,3.081922e-09,424.7626,384.04663,0.3792153499794668,0.0,68.0,56.0
94.0,106.0,603,41427,-708.57965,28.929077,-0.8886489015163479,0.0,-1.0920385,1.2042261,-0.5113971984766826,0.0,-1.0920385,-0.77328473,-0.14628145070545284,6.540407e-10,444.9656,384.04663,0.39597015766029475,0.0,68.0,56.0
98.0,21.0,643,20081,-196.08545,28.929077,-0.14643191187665072,2.3620322e-10,-1.948728,-1.841165,-0.07070996987860134,0.002235839,1.948728,-1.841165,0.703700014939495,0.0,393.89413,523.04285,-0.8694247860705356,0.0,68.0,56.0
98.0,94.0,976,20081,-5.96525,28.929077,-0.1592056270465272,3.7959504e-17,-1.6649897,-1.841165,0.1511455449691046,1.3865075e-15,1.6649897,-1.841165,0.6611124535793969,0.0,394.7039,523.04285,-0.8553831878433329,0.0,68.0,56.0
98.0,99.0,2512,20081,-559.69836,28.929077,-0.7932875833764972,0.0,0.95409656,-1.841165,0.5269570659212355,0.0,2.0631747,-1.841165,0.7586794977157798,0.0,435.6435,523.04285,-0.5420285502948726,0.0,68.0,56.0
98.0,105.0,16616,20081,28.929077,28.929077,-0.04686300634092977,9.051223e-15,0.71662784,-1.841165,0.31815504153292307,0.0,2.059176,-1.841165,0.4973103394420628,0.0,478.2115,523.04285,-0.20626196091673688,0.0,68.0,56.0
98.0,106.0,2874,20081,-433.1195,28.929077,-0.8036856264487906,0.0,-2.1451626,-1.841165,-0.11344671685796393,6.694941e-23,-2.1451626,-1.841165,-0.11344671685796393,6.694941e-23,511.0172,523.04285,0.09000136087675803,5.442587e-15,68.0,56.0
99.0,20.0,22888,2922966,380.26172,-68.465576,0.7491568114376028,0.0,1.7547132,2.2242506,-0.09001441980692992,0.0,0.78594506,0.16715589,0.05918715517235662,0.0,456.9303,509.47107,-0.04970033843133259,1.7479413e-38,68.0,56.0
99.0,21.0,56128,2922966,587.5414,-68.465576,0.7669119349185443,0.0,2.506227,2.2242506,-0.006350235697791362,0.009847408,1.8055161,0.16715589,0.165660021653951,0.0,452.50098,509.47107,-0.12486964832815506,0.0,68.0,56.0
99.0,56.0,1076,2922966,1394.5161,-68.465576,0.8641281349124708,0.0,3.8582163,2.2242506,0.0853963832993827,1.2287255e-06,-0.09233827,0.16715589,0.005410055718038764,0.7586001,433.26038,509.47107,-0.168541579577542,1.0284359e-21,68.0,56.0
99.0,94.0,29111,2922966,452.05002,-68.465576,0.7580905173670467,0.0,1.2483052,2.2242506,-0.16767267270723363,0.0,0.44579583,0.16715589,0.01344560575444631,7.690017e-05,406.77716,509.47107,-0.1909005922656275,0.0,68.0,56.0
99.0,98.0,4568,2922966,186.72101,-68.465576,0.6496617310939015,0.0,1.0706471,2.2242506,-0.18614042051902147,0.0,1.0706471,0.16715589,0.1409513833340359,0.0,457.39606,509.47107,-0.12211549045173564,0.0,68.0,56.0
99.0,105.0,25962,2922966,299.81134,-68.465576,0.7124244030482927,0.0,2.4043875,2.2242506,-0.04257646421974692,2.7357374e-32,2.6513052,0.16715589,0.3204653390007979,0.0,436.74884,509.47107,-0.07790904887807315,0.0,68.0,56.0
99.0,106.0,9381,2922966,46.32718,-68.465576,0.15321331643221492,0.0,0.8870381,2.2242506,-0.22968086094888818,0.0,0.8870381,0.16715589,0.13559428597112655,0.0,456.77704,509.47107,-0.10454659628598595,0.0,68.0,56.0
105.0,20.0,5186,182352,30.287134,28.929077,0.2040876141332042,0.0,-3.3859086,2.9491324,-0.7421260934933216,0.0,-3.4060154,2.308247,-0.7489133007495392,0.0,578.79083,463.52222,0.5406296439723162,0.0,68.0,56.0
