source_code,20,21,56,94,98,99,106,105,subducted
20,183144,100379,14049,2720,0,6822,0,26821,6825
21,62199,385902,1058,22338,181,25166,58,12859,10535
56,8029,3494,2518,238,0,848,0,3524,249
94,3166,44463,330,42266,497,22042,384,7357,4964
98,0,0,0,0,23132,298,6373,15807,5678
99,18832,49931,2443,19887,2348,3082059,7670,30314,396888
106,0,34,0,0,6539,4859,51912,9832,10896
105,6484,835,2385,208,8338,10249,1648,290747,23517
new_crust,4896,9466,562,3479,2514,400304,14608,26331,0
