source_code,20,21,56,94,98,99,106,105,subducted
20,116317,56225,13217,9635,0,36382,0,41300,17080
21,93341,243507,3837,29900,0,72688,0,7575,24318
56,16984,6484,4262,24,0,4175,0,14834,3202
94,10334,45632,250,35181,0,14775,0,1099,8679
98,1324,2013,0,1406,4004,774,268,8599,4482
99,40374,73479,5648,24824,1422,2122759,3340,44003,1274767
106,208,674,0,803,1834,23761,13790,1788,11959
105,9188,9396,883,80,4390,11208,30,375228,85087
new_crust,8684,14643,1875,5436,3055,1295126,4950,98951,0
