source_code,20,21,56,94,98,99,106,105,subducted
20,155820,75300,10408,3283,61,24596,114,2594,8801
21,58439,321576,1254,46220,1123,54649,27,3137,11196
56,28500,9262,30096,1352,0,5598,0,655,3575
94,402,23604,133,74916,418,30949,574,417,3109
98,70,1948,251,3486,17472,3710,7147,4778,2556
99,13638,38982,4030,35407,2429,2874507,10716,19392,631137
106,46,499,0,927,2064,7968,72456,8977,17885
105,31688,24915,16437,5191,5408,48653,5509,156131,27842
new_crust,9264,14577,3669,4929,1743,655999,4066,13620,0
