source_code,20,21,56,94,98,99,106,105,subducted
20,187758,79614,2644,1951,5,10646,0,11569,9460
21,69602,381025,758,53175,1689,27715,174,17798,20048
56,4097,2629,2108,8,0,32,0,204,340
94,280,19610,0,73083,472,14945,300,5861,6656
98,8,0,0,0,31913,832,2626,18889,6108
99,15007,37403,376,22518,3990,3021913,24708,15696,273185
106,0,0,0,0,5600,12661,88061,2392,21299
105,10515,3437,227,173,29385,7153,1537,382504,48764
new_crust,8778,9786,335,4991,10853,272846,30592,50719,0
