source_code,20,21,56,94,98,99,106,105,subducted
20,120467,67737,5265,6340,0,11096,0,38323,13459
21,134222,300878,4721,36299,517,47235,389,28199,24518
56,19232,8546,6837,1664,0,2815,0,6998,1807
94,27410,67051,414,41427,3118,28040,603,5751,9855
98,0,643,0,976,20081,2512,2874,16616,5417
99,22888,56128,1076,29111,4568,2922966,9381,25962,551844
106,0,206,0,1572,7321,20339,55936,4983,23190
105,5186,1885,1,364,11092,5016,2495,182352,28593
new_crust,11355,17259,586,8046,4591,571515,13233,35467,0
