source_code,20,21,56,94,98,99,106,105,subducted
20,149840,84102,5459,156,0,8658,0,11627,7267
21,119183,406907,1662,24989,466,19761,54,15773,12203
56,7051,525,975,0,0,7,0,5215,453
94,1904,29332,0,69493,477,13232,405,7661,6712
98,0,0,0,205,38529,538,2842,15604,4614
99,16023,29626,434,15797,606,3153716,13374,13346,186867
106,0,52,0,1242,4415,16625,98070,1408,15855
105,6069,12065,635,3694,11574,9516,700,379589,30244
new_crust,3578,9420,253,6095,4309,193325,15412,34576,0
