source_code,20,21,56,94,98,99,106,105,subducted
20,169403,61498,7867,3649,0,12382,0,4890,4770
21,74476,459733,1614,28385,76,35889,0,4239,15499
56,3593,787,2739,0,0,21,0,772,61
94,224,37768,0,71218,168,14093,247,1923,1291
98,7,125,0,227,45079,970,3388,25618,1723
99,6773,20212,77,14140,340,3172497,16370,9239,162719
106,0,0,0,17,4141,13080,111446,1425,3948
105,10135,12543,1860,9253,11288,11682,702,395083,12277
new_crust,2501,8352,69,2810,1241,169200,6892,11740,0
